,Mean_Rank_or_Score,Std_Rank_or_Score
Total_duration_of_fixations_mean_clinical_simple,86.0,0.0
id.line_mean_clinical_original,86.0,0.0
right_dependents_max_medical_simple,86.0,0.0
id.line_max_medical_original,86.0,0.0
id.line_max_clinical_original,86.12,0.3282607226593159
id.line_mean_medical_original,86.5,0.5050762722761054
id.line_min_medical_simple,86.52,0.5046720495044482
id.line_mean_medical_simple,86.86,0.35050983275386577
id.line_std_clinical_simple,87.0,0.0
id.line_min_clinical_simple,87.0,0.0
id.line_min_clinical_original,87.0,0.0
id.line_std_medical_simple,87.0,0.0
id.line_std_medical_original,87.0,0.0
id.line_std_clinical_original,87.0,0.0
id.line_min_medical_original,87.0,0.0
Total_duration_of_fixations_mean_clinical_original,87.0,0.0
