,Mean_Rank_or_Score,Std_Rank_or_Score
right_dependents_max_clinical_original,89.0,0.0
word_count_screen_mean_clinical_simple,89.0,0.0
word_count_screen_mean_clinical_original,89.02,0.1414213562373095
right_dependents_max_clinical_simple,89.1,0.3030457633656633
id.line_max_medical_simple,89.9,0.3030457633656633
right_dependents_max_medical_original,89.98,0.1414213562373095
id.line_mean_clinical_simple,90.0,0.0
id.line_max_clinical_simple,90.0,0.0
Total_duration_of_fixations_mean_clinical_simple,90.0,0.0
id.line_mean_clinical_original,90.0,0.0
right_dependents_max_medical_simple,90.0,0.0
id.line_max_medical_original,90.0,0.0
id.line_max_clinical_original,90.12,0.3282607226593159
id.line_mean_medical_original,90.5,0.5050762722761054
id.line_min_medical_simple,90.52,0.5046720495044482
id.line_mean_medical_simple,90.86,0.35050983275386577
id.line_std_clinical_simple,91.0,0.0
id.line_min_clinical_simple,91.0,0.0
id.line_min_clinical_original,91.0,0.0
id.line_std_medical_simple,91.0,0.0
id.line_std_medical_original,91.0,0.0
id.line_std_clinical_original,91.0,0.0
id.line_min_medical_original,91.0,0.0
Total_duration_of_fixations_mean_clinical_original,91.0,0.0
