Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Peak_velocity_of_entry_saccade_mean_medical_original,0.0,0.0,0.0,0.0,48.4,111.0,519.0,630.0
Maximum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,48.42,111.0,521.0,632.0
Peak_velocity_of_entry_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,48.46,111.0,522.0,633.0
Peak_velocity_of_entry_saccade_std_clinical_original,0.0,0.0,0.0,0.0,48.7,111.0,523.0,634.0
Minimum_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,49.059999999999995,111.0,524.0,635.0
Maximum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,49.1,111.0,525.0,636.0
Peak_velocity_of_entry_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,49.339999999999996,111.0,526.0,637.0
Maximum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,49.36,111.0,527.0,638.0
Maximum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,49.379999999999995,111.0,528.0,639.0
Peak_velocity_of_entry_saccade_std_medical_original,0.0,0.0,0.0,0.0,49.4,111.0,529.0,640.0
Peak_velocity_of_entry_saccade_std_medical_simple,0.0,0.0,0.0,0.0,49.4,111.0,529.0,640.0
Peak_velocity_of_entry_saccade_min_clinical_original,0.0,0.0,0.0,0.0,49.44,111.0,531.0,642.0
Peak_velocity_of_entry_saccade_min_clinical_simple,0.0,0.0,0.0,0.0,49.6,111.0,532.0,643.0
Peak_velocity_of_entry_saccade_min_medical_original,0.0,0.0,0.0,0.0,49.839999999999996,111.0,533.0,644.0
Minimum_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,49.9,111.0,534.0,645.0
Minimum_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,50.2,111.0,535.0,646.0
Minimum_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,50.3,111.0,536.0,647.0
Peak_velocity_of_entry_saccade_max_clinical_original,0.0,0.0,0.0,0.0,50.4,111.0,537.0,648.0
Peak_velocity_of_entry_saccade_max_medical_original,0.0,0.0,0.0,0.0,50.4,111.0,537.0,648.0
Peak_velocity_of_entry_saccade_min_medical_simple,0.0,0.0,0.0,0.0,50.4,111.0,537.0,648.0
Peak_velocity_of_entry_saccade_max_medical_simple,0.0,0.0,0.0,0.0,50.44,111.0,540.0,651.0
Minimum_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,50.48,111.0,541.0,652.0
Peak_velocity_of_exit_saccade_mean_clinical_original,0.0,0.0,0.0,0.0,50.7,111.0,542.0,653.0
Minimum_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,51.1,111.0,543.0,654.0
Average_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,51.260000000000005,111.0,544.0,655.0
Peak_velocity_of_exit_saccade_mean_clinical_simple,0.0,0.0,0.0,0.0,51.28000000000001,111.0,545.0,656.0
Minimum_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,51.3,111.0,546.0,657.0
Average_duration_of_fixations_min_medical,0.0,0.0,0.0,0.0,51.4,111.0,547.0,658.0
Peak_velocity_of_exit_saccade_mean_medical_original,0.0,0.0,0.0,0.0,51.4,111.0,547.0,658.0
Peak_velocity_of_exit_saccade_mean_medical_simple,0.0,0.0,0.0,0.0,51.4,111.0,547.0,658.0
Peak_velocity_of_exit_saccade_std_clinical_original,0.0,0.0,0.0,0.0,51.42,111.0,550.0,661.0
Peak_velocity_of_exit_saccade_std_medical_original,0.0,0.0,0.0,0.0,51.760000000000005,111.0,551.0,662.0
Peak_velocity_of_exit_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,51.92,111.0,552.0,663.0
Average_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,51.96,111.0,553.0,664.0
Average_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,52.28000000000001,111.0,554.0,665.0
Minimum_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,52.3,111.0,555.0,666.0
Peak_velocity_of_exit_saccade_std_medical_simple,0.0,0.0,0.0,0.0,52.36,111.0,556.0,667.0
Total_duration_of_fixations_max_medical,0.0,0.0,0.0,0.0,52.36,111.0,556.0,667.0
Peak_velocity_of_exit_saccade_min_clinical_original,0.0,0.0,0.0,0.0,52.379999999999995,111.0,558.0,669.0
Total_duration_of_fixations_std_medical,0.0,0.0,0.0,0.0,52.44,111.0,559.0,670.0
Peak_velocity_of_exit_saccade_min_medical_simple,0.0,0.0,0.0,0.0,52.760000000000005,111.0,560.0,671.0
Peak_velocity_of_exit_saccade_min_clinical_simple,0.0,0.0,0.0,0.0,52.92,111.0,561.0,672.0
Total_duration_of_fixations_mean_medical,0.0,0.0,0.0,0.0,53.08,111.0,562.0,673.0
total_lemma_count_text_max_medical_simple,0.0,0.0,0.0,0.0,53.3,111.0,563.0,674.0
Minimum_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,53.3,111.0,563.0,674.0
total_lemma_count_text_max_clinical_original,0.0,0.0,0.0,0.0,53.379999999999995,111.0,565.0,676.0
total_lemma_count_text_min_medical_simple,0.0,0.0,0.0,0.0,53.4,111.0,566.0,677.0
total_lemma_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,53.4,111.0,566.0,677.0
total_lemma_count_text_min_medical_original,0.0,0.0,0.0,0.0,53.4,111.0,566.0,677.0
total_lemma_count_text_max_medical_original,0.0,0.0,0.0,0.0,53.4,111.0,566.0,677.0
Peak_velocity_of_exit_saccade_max_clinical_original,0.0,0.0,0.0,0.0,53.58,111.0,570.0,681.0
total_lemma_count_text_min_clinical_original,0.0,0.0,0.0,0.0,53.620000000000005,111.0,571.0,682.0
total_lemma_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,53.96,111.0,572.0,683.0
total_lemma_count_text_std_medical_simple,0.0,0.0,0.0,0.0,54.1,111.0,573.0,684.0
Minimum_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,54.3,111.0,574.0,685.0
Peak_velocity_of_exit_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,54.339999999999996,111.0,575.0,686.0
total_lemma_count_text_std_medical_original,0.0,0.0,0.0,0.0,54.36,111.0,576.0,687.0
Peak_velocity_of_exit_saccade_max_medical_original,0.0,0.0,0.0,0.0,54.4,111.0,577.0,688.0
Peak_velocity_of_exit_saccade_max_medical_simple,0.0,0.0,0.0,0.0,54.4,111.0,577.0,688.0
First-pass_first_fixation_duration_mean_clinical_original,0.0,0.0,0.0,0.0,54.42,111.0,579.0,690.0
First-pass_first_fixation_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,54.44,111.0,580.0,691.0
total_lemma_count_text_mean_medical_original,0.0,0.0,0.0,0.0,54.760000000000005,111.0,581.0,692.0
total_lemma_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,54.98,111.0,582.0,693.0
First-pass_first_fixation_duration_mean_medical_original,0.0,0.0,0.0,0.0,55.260000000000005,111.0,583.0,694.0
Minimum_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,55.3,111.0,584.0,695.0
total_lemma_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,55.32000000000001,111.0,585.0,696.0
First-pass_first_fixation_duration_std_clinical_simple,0.0,0.0,0.0,0.0,55.4,111.0,586.0,697.0
First-pass_first_fixation_duration_std_medical_simple,0.0,0.0,0.0,0.0,55.4,111.0,586.0,697.0
First-pass_first_fixation_duration_std_medical_original,0.0,0.0,0.0,0.0,55.4,111.0,586.0,697.0
First-pass_first_fixation_duration_std_clinical_original,0.0,0.0,0.0,0.0,55.4,111.0,586.0,697.0
First-pass_first_fixation_duration_mean_medical_simple,0.0,0.0,0.0,0.0,55.4,111.0,586.0,697.0
total_lemma_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,55.720000000000006,111.0,591.0,702.0
total_lemma_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,55.94,111.0,592.0,703.0
total_lemma_count_screen_max_medical_original,0.0,0.0,0.0,0.0,56.17999999999999,111.0,593.0,704.0
First-pass_first_fixation_duration_max_clinical_original,0.0,0.0,0.0,0.0,56.220000000000006,111.0,594.0,705.0
Minimum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,56.3,111.0,595.0,706.0
First-pass_first_fixation_duration_max_clinical_simple,0.0,0.0,0.0,0.0,56.4,111.0,596.0,707.0
First-pass_first_fixation_duration_max_medical_simple,0.0,0.0,0.0,0.0,56.4,111.0,596.0,707.0
First-pass_first_fixation_duration_max_medical_original,0.0,0.0,0.0,0.0,56.4,111.0,596.0,707.0
total_lemma_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,56.42,111.0,599.0,710.0
First-pass_duration_mean_clinical_original,0.0,0.0,0.0,0.0,56.44,111.0,600.0,711.0
total_lemma_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,56.879999999999995,111.0,601.0,712.0
First-pass_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,56.9,111.0,602.0,713.0
First-pass_duration_mean_medical_original,0.0,0.0,0.0,0.0,57.160000000000004,111.0,603.0,714.0
Minimum_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,57.3,111.0,604.0,715.0
total_lemma_count_screen_min_medical_simple,0.0,0.0,0.0,0.0,57.32000000000001,111.0,605.0,716.0
total_lemma_count_screen_min_medical_original,0.0,0.0,0.0,0.0,57.379999999999995,111.0,606.0,717.0
First-pass_duration_mean_medical_simple,0.0,0.0,0.0,0.0,57.379999999999995,111.0,606.0,717.0
First-pass_duration_std_clinical_original,0.0,0.0,0.0,0.0,57.4,111.0,608.0,719.0
First-pass_duration_std_clinical_simple,0.0,0.0,0.0,0.0,57.4,111.0,608.0,719.0
First-pass_duration_std_medical_original,0.0,0.0,0.0,0.0,57.48,111.0,610.0,721.0
First-pass_duration_std_medical_simple,0.0,0.0,0.0,0.0,57.620000000000005,111.0,611.0,722.0
total_lemma_count_screen_min_clinical_simple,0.0,0.0,0.0,0.0,58.019999999999996,111.0,612.0,723.0
total_lemma_count_screen_min_clinical_original,0.0,0.0,0.0,0.0,58.220000000000006,111.0,613.0,724.0
Minimum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,58.3,111.0,614.0,725.0
First-pass_duration_max_clinical_original,0.0,0.0,0.0,0.0,58.36,111.0,615.0,726.0
First-pass_duration_max_medical_simple,0.0,0.0,0.0,0.0,58.4,111.0,616.0,727.0
First-pass_duration_max_clinical_simple,0.0,0.0,0.0,0.0,58.4,111.0,616.0,727.0
First-pass_duration_max_medical_original,0.0,0.0,0.0,0.0,58.4,111.0,616.0,727.0
Selective_regression-path_duration_mean_clinical_original,0.0,0.0,0.0,0.0,58.44,111.0,619.0,730.0
total_lemma_count_screen_std_medical_simple,0.0,0.0,0.0,0.0,58.44,111.0,619.0,730.0
Selective_regression-path_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,58.5,111.0,621.0,732.0
total_lemma_count_screen_std_medical_original,0.0,0.0,0.0,0.0,59.160000000000004,111.0,622.0,733.0
Selective_regression-path_duration_mean_medical_original,0.0,0.0,0.0,0.0,59.24000000000001,111.0,623.0,734.0
Minimum_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,59.3,111.0,624.0,735.0
total_lemma_count_screen_std_clinical_simple,0.0,0.0,0.0,0.0,59.339999999999996,111.0,625.0,736.0
total_lemma_count_screen_std_clinical_original,0.0,0.0,0.0,0.0,59.36,111.0,626.0,737.0
Selective_regression-path_duration_std_clinical_original,0.0,0.0,0.0,0.0,59.4,111.0,627.0,738.0
Selective_regression-path_duration_mean_medical_simple,0.0,0.0,0.0,0.0,59.4,111.0,627.0,738.0
Selective_regression-path_duration_std_medical_original,0.0,0.0,0.0,0.0,59.6,111.0,629.0,740.0
total_lemma_count_screen_mean_medical_simple,0.0,0.0,0.0,0.0,59.839999999999996,111.0,630.0,741.0
Selective_regression-path_duration_std_medical_simple,0.0,0.0,0.0,0.0,59.96,111.0,631.0,742.0
total_lemma_count_screen_mean_medical_original,0.0,0.0,0.0,0.0,59.98,111.0,632.0,743.0
Selective_regression-path_duration_std_clinical_simple,0.0,0.0,0.0,0.0,59.98,111.0,632.0,743.0
total_lemma_count_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,60.28000000000001,111.0,634.0,745.0
Minimum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,60.3,111.0,635.0,746.0
total_lemma_count_screen_mean_clinical_original,0.0,0.0,0.0,0.0,60.36,111.0,636.0,747.0
Selective_regression-path_duration_max_clinical_simple,0.0,0.0,0.0,0.0,60.4,111.0,637.0,748.0
word_frequency_text_max_medical_simple,0.0,0.0,0.0,0.0,60.4,111.0,637.0,748.0
Selective_regression-path_duration_max_clinical_original,0.0,0.0,0.0,0.0,60.4,111.0,637.0,748.0
word_frequency_text_max_medical_original,0.0,0.0,0.0,0.0,60.5,111.0,640.0,751.0
Selective_regression-path_duration_max_medical_simple,0.0,0.0,0.0,0.0,60.74000000000001,111.0,641.0,752.0
word_frequency_text_max_clinical_simple,0.0,0.0,0.0,0.0,61.05999999999999,111.0,642.0,753.0
Minimum_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,61.3,111.0,643.0,754.0
First-pass_regression_mean_clinical_original,0.0,0.0,0.0,0.0,61.3,111.0,643.0,754.0
word_frequency_text_max_clinical_original,0.0,0.0,0.0,0.0,61.339999999999996,111.0,645.0,756.0
First-pass_regression_mean_clinical_simple,0.0,0.0,0.0,0.0,61.4,111.0,646.0,757.0
First-pass_regression_mean_medical_simple,0.0,0.0,0.0,0.0,61.4,111.0,646.0,757.0
First-pass_regression_mean_medical_original,0.0,0.0,0.0,0.0,61.4,111.0,646.0,757.0
First-pass_regression_std_clinical_original,0.0,0.0,0.0,0.0,61.44,111.0,649.0,760.0
First-pass_regression_std_clinical_simple,0.0,0.0,0.0,0.0,61.46,111.0,650.0,761.0
First-pass_regression_std_medical_original,0.0,0.0,0.0,0.0,61.78000000000001,111.0,651.0,762.0
word_frequency_text_min_medical_simple,0.0,0.0,0.0,0.0,62.019999999999996,111.0,652.0,763.0
Average_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,62.3,111.0,653.0,764.0
word_frequency_text_min_medical_original,0.0,0.0,0.0,0.0,62.339999999999996,111.0,654.0,765.0
word_frequency_text_min_clinical_simple,0.0,0.0,0.0,0.0,62.36,111.0,655.0,766.0
First-pass_regression_std_medical_simple,0.0,0.0,0.0,0.0,62.4,111.0,656.0,767.0
First-pass_regression_max_clinical_original,0.0,0.0,0.0,0.0,62.4,111.0,656.0,767.0
First-pass_regression_max_clinical_simple,0.0,0.0,0.0,0.0,62.4,111.0,656.0,767.0
First-pass_regression_max_medical_original,0.0,0.0,0.0,0.0,62.42,111.0,659.0,770.0
word_frequency_text_min_clinical_original,0.0,0.0,0.0,0.0,62.48,111.0,660.0,771.0
First-pass_regression_max_medical_simple,0.0,0.0,0.0,0.0,62.620000000000005,111.0,661.0,772.0
word_frequency_text_std_medical_simple,0.0,0.0,0.0,0.0,63.17999999999999,111.0,662.0,773.0
Average_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,63.3,111.0,663.0,774.0
Regression-path_duration_mean_clinical_original,0.0,0.0,0.0,0.0,63.32000000000001,111.0,664.0,775.0
word_frequency_text_std_medical_original,0.0,0.0,0.0,0.0,63.379999999999995,111.0,665.0,776.0
Regression-path_duration_mean_medical_original,0.0,0.0,0.0,0.0,63.4,111.0,666.0,777.0
Regression-path_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,63.4,111.0,666.0,777.0
Regression-path_duration_mean_medical_simple,0.0,0.0,0.0,0.0,63.4,111.0,666.0,777.0
Regression-path_duration_std_clinical_original,0.0,0.0,0.0,0.0,63.46,111.0,669.0,780.0
Regression-path_duration_std_clinical_simple,0.0,0.0,0.0,0.0,63.67999999999999,111.0,670.0,781.0
word_frequency_text_std_clinical_simple,0.0,0.0,0.0,0.0,63.879999999999995,111.0,671.0,782.0
Regression-path_duration_std_medical_original,0.0,0.0,0.0,0.0,63.92,111.0,672.0,783.0
word_frequency_text_std_clinical_original,0.0,0.0,0.0,0.0,64.16,111.0,673.0,784.0
Average_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,64.3,111.0,674.0,785.0
word_frequency_text_mean_medical_simple,0.0,0.0,0.0,0.0,64.3,111.0,674.0,785.0
Regression-path_duration_max_clinical_simple,0.0,0.0,0.0,0.0,64.4,111.0,676.0,787.0
Regression-path_duration_max_clinical_original,0.0,0.0,0.0,0.0,64.4,111.0,676.0,787.0
Regression-path_duration_std_medical_simple,0.0,0.0,0.0,0.0,64.4,111.0,676.0,787.0
word_frequency_text_mean_medical_original,0.0,0.0,0.0,0.0,64.44000000000001,111.0,679.0,790.0
Regression-path_duration_max_medical_original,0.0,0.0,0.0,0.0,64.46000000000001,111.0,680.0,791.0
Regression-path_duration_max_medical_simple,0.0,0.0,0.0,0.0,64.74000000000001,111.0,681.0,792.0
word_frequency_text_mean_clinical_simple,0.0,0.0,0.0,0.0,65.05999999999999,111.0,682.0,793.0
Average_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,65.3,111.0,683.0,794.0
word_frequency_text_mean_clinical_original,0.0,0.0,0.0,0.0,65.34,111.0,684.0,795.0
Average_whole-fixation_eye_openness_mean_clinical_original,0.0,0.0,0.0,0.0,65.35999999999999,111.0,685.0,796.0
word_frequency_screen_max_medical_simple,0.0,0.0,0.0,0.0,65.4,111.0,686.0,797.0
Average_whole-fixation_eye_openness_mean_clinical_simple,0.0,0.0,0.0,0.0,65.4,111.0,686.0,797.0
Average_whole-fixation_eye_openness_mean_medical_original,0.0,0.0,0.0,0.0,65.4,111.0,686.0,797.0
Average_whole-fixation_eye_openness_mean_medical_simple,0.0,0.0,0.0,0.0,65.42,111.0,689.0,800.0
Average_whole-fixation_eye_openness_std_clinical_original,0.0,0.0,0.0,0.0,65.46000000000001,111.0,690.0,801.0
Average_whole-fixation_eye_openness_std_clinical_simple,0.0,0.0,0.0,0.0,65.84,111.0,691.0,802.0
word_frequency_screen_max_medical_original,0.0,0.0,0.0,0.0,65.96000000000001,111.0,692.0,803.0
Average_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,66.3,111.0,693.0,804.0
word_frequency_screen_max_clinical_simple,0.0,0.0,0.0,0.0,66.34,111.0,694.0,805.0
word_frequency_screen_max_clinical_original,0.0,0.0,0.0,0.0,66.38,111.0,695.0,806.0
Average_whole-fixation_eye_openness_std_medical_original,0.0,0.0,0.0,0.0,66.4,111.0,696.0,807.0
Average_whole-fixation_eye_openness_std_medical_simple,0.0,0.0,0.0,0.0,66.4,111.0,696.0,807.0
word_frequency_screen_min_medical_simple,0.0,0.0,0.0,0.0,66.4,111.0,696.0,807.0
Average_whole-fixation_eye_openness_max_clinical_original,0.0,0.0,0.0,0.0,66.44000000000001,111.0,699.0,810.0
Average_whole-fixation_eye_openness_max_clinical_simple,0.0,0.0,0.0,0.0,66.55999999999999,111.0,700.0,811.0
word_frequency_screen_min_medical_original,0.0,0.0,0.0,0.0,66.84,111.0,701.0,812.0
Average_whole-fixation_eye_openness_max_medical_original,0.0,0.0,0.0,0.0,66.96000000000001,111.0,702.0,813.0
word_frequency_screen_min_clinical_simple,0.0,0.0,0.0,0.0,67.24000000000001,111.0,703.0,814.0
Average_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,67.34,111.0,704.0,815.0
word_frequency_screen_min_clinical_original,0.0,0.0,0.0,0.0,67.35999999999999,111.0,705.0,816.0
word_frequency_screen_std_medical_simple,0.0,0.0,0.0,0.0,67.4,111.0,706.0,817.0
word_id_screen_mean_clinical_original,0.0,0.0,0.0,0.0,67.4,111.0,706.0,817.0
Average_whole-fixation_eye_openness_max_medical_simple,0.0,0.0,0.0,0.0,67.4,111.0,706.0,817.0
word_id_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,67.46000000000001,111.0,709.0,820.0
word_id_screen_mean_medical_original,0.0,0.0,0.0,0.0,67.52000000000001,111.0,710.0,821.0
word_id_screen_mean_medical_simple,0.0,0.0,0.0,0.0,67.88000000000001,111.0,711.0,822.0
word_frequency_screen_std_medical_original,0.0,0.0,0.0,0.0,67.96000000000001,111.0,712.0,823.0
word_frequency_screen_std_clinical_simple,0.0,0.0,0.0,0.0,68.26,111.0,713.0,824.0
Average_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,68.34,111.0,714.0,825.0
word_frequency_screen_std_clinical_original,0.0,0.0,0.0,0.0,68.34,111.0,714.0,825.0
word_frequency_screen_mean_medical_simple,0.0,0.0,0.0,0.0,68.38000000000001,111.0,716.0,827.0
word_id_screen_std_medical_original,0.0,0.0,0.0,0.0,68.4,111.0,717.0,828.0
word_id_screen_std_clinical_simple,0.0,0.0,0.0,0.0,68.4,111.0,717.0,828.0
word_id_screen_std_clinical_original,0.0,0.0,0.0,0.0,68.4,111.0,717.0,828.0
word_id_screen_std_medical_simple,0.0,0.0,0.0,0.0,68.41999999999999,111.0,720.0,831.0
word_id_screen_min_clinical_original,0.0,0.0,0.0,0.0,68.6,111.0,721.0,832.0
word_frequency_screen_mean_medical_original,0.0,0.0,0.0,0.0,69.2,111.0,722.0,833.0
Average_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,69.34,111.0,723.0,834.0
word_frequency_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,69.38000000000001,111.0,724.0,835.0
word_id_screen_max_clinical_original,0.0,0.0,0.0,0.0,69.4,111.0,725.0,836.0
word_id_screen_min_clinical_simple,0.0,0.0,0.0,0.0,69.4,111.0,725.0,836.0
word_id_screen_min_medical_simple,0.0,0.0,0.0,0.0,69.4,111.0,725.0,836.0
word_id_screen_min_medical_original,0.0,0.0,0.0,0.0,69.4,111.0,725.0,836.0
word_id_screen_max_clinical_simple,0.0,0.0,0.0,0.0,69.41999999999999,111.0,729.0,840.0
word_id_screen_max_medical_original,0.0,0.0,0.0,0.0,69.5,111.0,730.0,841.0
total_word_count_text_max_clinical_simple,0.0,0.0,0.0,0.0,69.97999999999999,111.0,731.0,842.0
word_frequency_screen_mean_clinical_original,0.0,0.0,0.0,0.0,70.03999999999999,111.0,732.0,843.0
word_id_screen_max_medical_simple,0.0,0.0,0.0,0.0,70.17999999999999,111.0,733.0,844.0
total_word_count_text_max_medical_simple,0.0,0.0,0.0,0.0,70.32000000000001,111.0,734.0,845.0
Average_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,70.34,111.0,735.0,846.0
total_word_count_text_max_medical_original,0.0,0.0,0.0,0.0,70.38000000000001,111.0,736.0,847.0
word_id_text_mean_clinical_simple,0.0,0.0,0.0,0.0,70.4,111.0,737.0,848.0
word_id_text_mean_clinical_original,0.0,0.0,0.0,0.0,70.4,111.0,737.0,848.0
word_id_text_mean_medical_original,0.0,0.0,0.0,0.0,70.41999999999999,111.0,739.0,850.0
word_id_text_mean_medical_simple,0.0,0.0,0.0,0.0,70.44000000000001,111.0,740.0,851.0
word_id_text_std_clinical_original,0.0,0.0,0.0,0.0,70.82000000000001,111.0,741.0,852.0
total_word_count_text_max_clinical_original,0.0,0.0,0.0,0.0,70.97999999999999,111.0,742.0,853.0
Average_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,71.34,111.0,743.0,854.0
total_word_count_text_min_medical_simple,0.0,0.0,0.0,0.0,71.35999999999999,111.0,744.0,855.0
word_id_text_std_clinical_simple,0.0,0.0,0.0,0.0,71.38000000000001,111.0,745.0,856.0
word_id_text_min_clinical_original,0.0,0.0,0.0,0.0,71.4,111.0,746.0,857.0
total_word_count_text_min_medical_original,0.0,0.0,0.0,0.0,71.4,111.0,746.0,857.0
word_id_text_std_medical_simple,0.0,0.0,0.0,0.0,71.4,111.0,746.0,857.0
word_id_text_std_medical_original,0.0,0.0,0.0,0.0,71.4,111.0,746.0,857.0
word_id_text_min_clinical_simple,0.0,0.0,0.0,0.0,71.44000000000001,111.0,750.0,861.0
word_id_text_min_medical_original,0.0,0.0,0.0,0.0,71.74000000000001,111.0,751.0,862.0
total_word_count_text_min_clinical_simple,0.0,0.0,0.0,0.0,72.05999999999999,111.0,752.0,863.0
Average_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,72.34,111.0,753.0,864.0
total_word_count_text_min_clinical_original,0.0,0.0,0.0,0.0,72.35999999999999,111.0,754.0,865.0
word_id_text_min_medical_simple,0.0,0.0,0.0,0.0,72.38000000000001,111.0,755.0,866.0
word_id_text_max_clinical_original,0.0,0.0,0.0,0.0,72.4,111.0,756.0,867.0
total_word_count_text_std_medical_simple,0.0,0.0,0.0,0.0,72.4,111.0,756.0,867.0
total_word_count_text_std_medical_original,0.0,0.0,0.0,0.0,72.4,111.0,756.0,867.0
word_id_text_max_clinical_simple,0.0,0.0,0.0,0.0,72.4,111.0,756.0,867.0
word_id_text_max_medical_original,0.0,0.0,0.0,0.0,72.44000000000001,111.0,760.0,871.0
total_word_count_text_mean_medical_simple,0.0,0.0,0.0,0.0,72.82000000000001,111.0,761.0,872.0
word_id_text_max_medical_simple,0.0,0.0,0.0,0.0,72.97999999999999,111.0,762.0,873.0
Average_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,73.34,111.0,763.0,874.0
total_word_count_text_mean_medical_original,0.0,0.0,0.0,0.0,73.35999999999999,111.0,764.0,875.0
AOI_length_mean_clinical_simple,0.0,0.0,0.0,0.0,73.4,111.0,765.0,876.0
AOI_length_mean_medical_simple,0.0,0.0,0.0,0.0,73.4,111.0,765.0,876.0
AOI_length_mean_medical_original,0.0,0.0,0.0,0.0,73.4,111.0,765.0,876.0
AOI_length_mean_clinical_original,0.0,0.0,0.0,0.0,73.4,111.0,765.0,876.0
total_word_count_text_mean_clinical_simple,0.0,0.0,0.0,0.0,73.4,111.0,765.0,876.0
total_word_count_text_mean_clinical_original,0.0,0.0,0.0,0.0,73.5,111.0,770.0,881.0
AOI_length_std_clinical_original,0.0,0.0,0.0,0.0,73.52000000000001,111.0,771.0,882.0
AOI_length_std_clinical_simple,0.0,0.0,0.0,0.0,74.32000000000001,111.0,772.0,883.0
total_word_count_screen_max_medical_simple,0.0,0.0,0.0,0.0,74.32000000000001,111.0,772.0,883.0
Average_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,74.34,111.0,774.0,885.0
AOI_length_std_medical_simple,0.0,0.0,0.0,0.0,74.38000000000001,111.0,775.0,886.0
total_word_count_screen_max_medical_original,0.0,0.0,0.0,0.0,74.4,111.0,776.0,887.0
AOI_length_max_clinical_original,0.0,0.0,0.0,0.0,74.4,111.0,776.0,887.0
AOI_length_std_medical_original,0.0,0.0,0.0,0.0,74.4,111.0,776.0,887.0
AOI_length_min_clinical_original,0.0,0.0,0.0,0.0,74.4,111.0,776.0,887.0
AOI_length_max_clinical_simple,0.0,0.0,0.0,0.0,74.41999999999999,111.0,780.0,891.0
total_word_count_screen_max_clinical_simple,0.0,0.0,0.0,0.0,74.72,111.0,781.0,892.0
AOI_length_max_medical_original,0.0,0.0,0.0,0.0,75.08000000000001,111.0,782.0,893.0
Average_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,75.34,111.0,783.0,894.0
total_word_count_screen_max_clinical_original,0.0,0.0,0.0,0.0,75.35999999999999,111.0,784.0,895.0
AOI_length_max_medical_simple,0.0,0.0,0.0,0.0,75.38000000000001,111.0,785.0,896.0
