Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Peak_velocity_of_exit_saccade_std_clinical_simple,0.0,0.0,0.0,0.0,48.4,130.0,520.0,650.0
Peak_velocity_of_exit_saccade_std_clinical_original,0.0,0.0,0.0,0.0,48.4,130.0,520.0,650.0
Maximum_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,48.4,130.0,520.0,650.0
Peak_velocity_of_exit_saccade_std_medical_original,0.0,0.0,0.0,0.0,48.5,130.0,523.0,653.0
Maximum_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,48.62,130.0,524.0,654.0
Maximum_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,49.14,130.0,525.0,655.0
Peak_velocity_of_exit_saccade_std_medical_simple,0.0,0.0,0.0,0.0,49.2,130.0,526.0,656.0
Maximum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,49.36,130.0,527.0,657.0
Minimum_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,49.4,130.0,528.0,658.0
Peak_velocity_of_exit_saccade_min_clinical_simple,0.0,0.0,0.0,0.0,49.4,130.0,528.0,658.0
Peak_velocity_of_exit_saccade_min_medical_simple,0.0,0.0,0.0,0.0,49.42,130.0,530.0,660.0
Minimum_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,49.48,130.0,531.0,661.0
Peak_velocity_of_exit_saccade_max_clinical_original,0.0,0.0,0.0,0.0,49.6,130.0,532.0,662.0
Peak_velocity_of_exit_saccade_max_clinical_simple,0.0,0.0,0.0,0.0,50.14,130.0,533.0,663.0
Maximum_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,50.16,130.0,534.0,664.0
Minimum_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,50.28,130.0,535.0,665.0
Peak_velocity_of_exit_saccade_max_medical_original,0.0,0.0,0.0,0.0,50.36,130.0,536.0,666.0
Peak_velocity_of_exit_saccade_max_medical_simple,0.0,0.0,0.0,0.0,50.379999999999995,130.0,537.0,667.0
Minimum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,50.379999999999995,130.0,537.0,667.0
First-pass_first_fixation_duration_mean_clinical_original,0.0,0.0,0.0,0.0,50.4,130.0,539.0,669.0
First-pass_first_fixation_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,50.42,130.0,540.0,670.0
First-pass_first_fixation_duration_mean_medical_original,0.0,0.0,0.0,0.0,50.46,130.0,541.0,671.0
Average_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,50.559999999999995,130.0,542.0,672.0
First-pass_first_fixation_duration_mean_medical_simple,0.0,0.0,0.0,0.0,51.14,130.0,543.0,673.0
Maximum_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,51.16,130.0,544.0,674.0
First-pass_first_fixation_duration_std_clinical_original,0.0,0.0,0.0,0.0,51.28000000000001,130.0,545.0,675.0
Average_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,51.32000000000001,130.0,546.0,676.0
Average_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,51.339999999999996,130.0,547.0,677.0
First-pass_first_fixation_duration_std_medical_original,0.0,0.0,0.0,0.0,51.4,130.0,548.0,678.0
First-pass_first_fixation_duration_std_clinical_simple,0.0,0.0,0.0,0.0,51.4,130.0,548.0,678.0
First-pass_first_fixation_duration_std_medical_simple,0.0,0.0,0.0,0.0,51.46,130.0,550.0,680.0
First-pass_first_fixation_duration_max_clinical_original,0.0,0.0,0.0,0.0,51.55999999999999,130.0,551.0,681.0
First-pass_first_fixation_duration_max_clinical_simple,0.0,0.0,0.0,0.0,51.78000000000001,130.0,552.0,682.0
Average_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,51.879999999999995,130.0,553.0,683.0
Maximum_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,52.160000000000004,130.0,554.0,684.0
Total_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,52.28000000000001,130.0,555.0,685.0
Total_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,52.36,130.0,556.0,686.0
First-pass_first_fixation_duration_max_medical_original,0.0,0.0,0.0,0.0,52.36,130.0,556.0,686.0
Total_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,52.379999999999995,130.0,558.0,688.0
First-pass_duration_mean_clinical_original,0.0,0.0,0.0,0.0,52.4,130.0,559.0,689.0
First-pass_first_fixation_duration_max_medical_simple,0.0,0.0,0.0,0.0,52.4,130.0,559.0,689.0
First-pass_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,52.46,130.0,561.0,691.0
First-pass_duration_mean_medical_original,0.0,0.0,0.0,0.0,52.8,130.0,562.0,692.0
Maximum_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,53.160000000000004,130.0,563.0,693.0
total_lemma_count_text_max_medical,0.0,0.0,0.0,0.0,53.3,130.0,564.0,694.0
total_lemma_count_text_min_medical,0.0,0.0,0.0,0.0,53.4,130.0,565.0,695.0
total_lemma_count_screen_max_medical,0.0,0.0,0.0,0.0,53.4,130.0,565.0,695.0
total_lemma_count_screen_std_medical,0.0,0.0,0.0,0.0,53.4,130.0,565.0,695.0
total_lemma_count_text_mean_medical,0.0,0.0,0.0,0.0,53.4,130.0,565.0,695.0
total_lemma_count_screen_min_medical,0.0,0.0,0.0,0.0,53.4,130.0,565.0,695.0
total_lemma_count_text_std_medical,0.0,0.0,0.0,0.0,53.4,130.0,565.0,695.0
total_lemma_count_screen_mean_medical,0.0,0.0,0.0,0.0,53.58,130.0,571.0,701.0
word_frequency_text_min_medical,0.0,0.0,0.0,0.0,53.8,130.0,572.0,702.0
word_frequency_text_std_medical,0.0,0.0,0.0,0.0,53.94,130.0,573.0,703.0
word_frequency_text_max_medical,0.0,0.0,0.0,0.0,53.96,130.0,574.0,704.0
First-pass_duration_mean_medical_simple,0.0,0.0,0.0,0.0,54.1,130.0,575.0,705.0
Maximum_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,54.160000000000004,130.0,576.0,706.0
First-pass_duration_std_clinical_original,0.0,0.0,0.0,0.0,54.4,130.0,577.0,707.0
First-pass_duration_std_medical_original,0.0,0.0,0.0,0.0,54.4,130.0,577.0,707.0
First-pass_duration_std_clinical_simple,0.0,0.0,0.0,0.0,54.4,130.0,577.0,707.0
First-pass_duration_std_medical_simple,0.0,0.0,0.0,0.0,54.44,130.0,580.0,710.0
First-pass_duration_max_clinical_original,0.0,0.0,0.0,0.0,54.620000000000005,130.0,581.0,711.0
word_frequency_screen_max_medical,0.0,0.0,0.0,0.0,54.8,130.0,582.0,712.0
word_frequency_text_mean_medical,0.0,0.0,0.0,0.0,55.0,130.0,583.0,713.0
word_frequency_screen_min_medical,0.0,0.0,0.0,0.0,55.0,130.0,583.0,713.0
Maximum_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,55.160000000000004,130.0,585.0,715.0
First-pass_duration_max_clinical_simple,0.0,0.0,0.0,0.0,55.339999999999996,130.0,586.0,716.0
First-pass_duration_max_medical_simple,0.0,0.0,0.0,0.0,55.4,130.0,587.0,717.0
First-pass_duration_max_medical_original,0.0,0.0,0.0,0.0,55.4,130.0,587.0,717.0
Selective_regression-path_duration_mean_clinical_original,0.0,0.0,0.0,0.0,55.44,130.0,589.0,719.0
Selective_regression-path_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,55.5,130.0,590.0,720.0
word_frequency_screen_std_medical,0.0,0.0,0.0,0.0,55.55999999999999,130.0,591.0,721.0
total_word_count_text_max_medical,0.0,0.0,0.0,0.0,55.74000000000001,130.0,592.0,722.0
word_frequency_screen_mean_medical,0.0,0.0,0.0,0.0,56.05999999999999,130.0,593.0,723.0
Selective_regression-path_duration_mean_medical_original,0.0,0.0,0.0,0.0,56.14,130.0,594.0,724.0
Maximum_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,56.160000000000004,130.0,595.0,725.0
total_word_count_text_min_medical,0.0,0.0,0.0,0.0,56.220000000000006,130.0,596.0,726.0
Selective_regression-path_duration_std_clinical_original,0.0,0.0,0.0,0.0,56.379999999999995,130.0,597.0,727.0
Selective_regression-path_duration_std_medical_original,0.0,0.0,0.0,0.0,56.4,130.0,598.0,728.0
Selective_regression-path_duration_mean_medical_simple,0.0,0.0,0.0,0.0,56.4,130.0,598.0,728.0
Selective_regression-path_duration_std_clinical_simple,0.0,0.0,0.0,0.0,56.4,130.0,598.0,728.0
Selective_regression-path_duration_std_medical_simple,0.0,0.0,0.0,0.0,56.42,130.0,601.0,731.0
total_word_count_text_std_medical,0.0,0.0,0.0,0.0,56.67999999999999,130.0,602.0,732.0
Selective_regression-path_duration_max_clinical_original,0.0,0.0,0.0,0.0,57.08,130.0,603.0,733.0
Maximum_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,57.160000000000004,130.0,604.0,734.0
Selective_regression-path_duration_max_clinical_simple,0.0,0.0,0.0,0.0,57.260000000000005,130.0,605.0,735.0
total_word_count_text_mean_medical,0.0,0.0,0.0,0.0,57.379999999999995,130.0,606.0,736.0
total_word_count_screen_max_medical,0.0,0.0,0.0,0.0,57.379999999999995,130.0,606.0,736.0
Selective_regression-path_duration_max_medical_simple,0.0,0.0,0.0,0.0,57.4,130.0,608.0,738.0
First-pass_regression_mean_clinical_original,0.0,0.0,0.0,0.0,57.46,130.0,609.0,739.0
First-pass_regression_mean_clinical_simple,0.0,0.0,0.0,0.0,57.48,130.0,610.0,740.0
total_word_count_screen_min_medical,0.0,0.0,0.0,0.0,57.5,130.0,611.0,741.0
Maximum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,58.160000000000004,130.0,612.0,742.0
total_word_count_screen_std_medical,0.0,0.0,0.0,0.0,58.28000000000001,130.0,613.0,743.0
First-pass_regression_mean_medical_simple,0.0,0.0,0.0,0.0,58.3,130.0,614.0,744.0
First-pass_regression_std_clinical_original,0.0,0.0,0.0,0.0,58.4,130.0,615.0,745.0
First-pass_regression_std_clinical_simple,0.0,0.0,0.0,0.0,58.4,130.0,615.0,745.0
First-pass_regression_std_medical_original,0.0,0.0,0.0,0.0,58.42,130.0,617.0,747.0
First-pass_regression_mean_medical_original,0.0,0.0,0.0,0.0,58.55999999999999,130.0,618.0,748.0
First-pass_regression_max_clinical_original,0.0,0.0,0.0,0.0,58.55999999999999,130.0,618.0,748.0
First-pass_regression_max_clinical_simple,0.0,0.0,0.0,0.0,58.74000000000001,130.0,620.0,750.0
total_word_count_screen_mean_medical,0.0,0.0,0.0,0.0,58.82000000000001,130.0,621.0,751.0
First-pass_regression_max_medical_original,0.0,0.0,0.0,0.0,58.96,130.0,622.0,752.0
word_count_text_max_medical,0.0,0.0,0.0,0.0,59.05999999999999,130.0,623.0,753.0
Maximum_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,59.160000000000004,130.0,624.0,754.0
word_count_text_std_medical,0.0,0.0,0.0,0.0,59.24000000000001,130.0,625.0,755.0
First-pass_regression_max_medical_simple,0.0,0.0,0.0,0.0,59.4,130.0,626.0,756.0
word_count_text_mean_medical,0.0,0.0,0.0,0.0,59.4,130.0,626.0,756.0
word_count_screen_max_medical,0.0,0.0,0.0,0.0,59.42,130.0,628.0,758.0
Regression-path_duration_mean_clinical_original,0.0,0.0,0.0,0.0,59.46,130.0,629.0,759.0
Regression-path_duration_mean_clinical_simple,0.0,0.0,0.0,0.0,59.82000000000001,130.0,630.0,760.0
word_count_screen_std_medical,0.0,0.0,0.0,0.0,59.879999999999995,130.0,631.0,761.0
Regression-path_duration_mean_medical_original,0.0,0.0,0.0,0.0,59.92,130.0,632.0,762.0
word_count_screen_mean_medical,0.0,0.0,0.0,0.0,60.0,130.0,633.0,763.0
Maximum_duration_of_fixations_mean_medical_simple,0.0,0.0,0.0,0.0,60.160000000000004,130.0,634.0,764.0
id.line_max_medical,0.0,0.0,0.0,0.0,60.339999999999996,130.0,635.0,765.0
Regression-path_duration_mean_medical_simple,0.0,0.0,0.0,0.0,60.379999999999995,130.0,636.0,766.0
id.line_min_medical,0.0,0.0,0.0,0.0,60.4,130.0,637.0,767.0
id.line_std_medical,0.0,0.0,0.0,0.0,60.42,130.0,638.0,768.0
Regression-path_duration_std_clinical_original,0.0,0.0,0.0,0.0,60.42,130.0,638.0,768.0
Regression-path_duration_std_clinical_simple,0.0,0.0,0.0,0.0,60.46,130.0,640.0,770.0
Regression-path_duration_std_medical_original,0.0,0.0,0.0,0.0,60.660000000000004,130.0,641.0,771.0
First-pass_regression_std_medical_simple,0.0,0.0,0.0,0.0,61.0,130.0,642.0,772.0
Maximum_duration_of_fixations_mean_medical_original,0.0,0.0,0.0,0.0,61.160000000000004,130.0,643.0,773.0
id.line_mean_medical,0.0,0.0,0.0,0.0,61.160000000000004,130.0,643.0,773.0
right_dependents_max_medical,0.0,0.0,0.0,0.0,61.339999999999996,130.0,645.0,775.0
Regression-path_duration_std_medical_simple,0.0,0.0,0.0,0.0,61.379999999999995,130.0,646.0,776.0
Regression-path_duration_max_clinical_original,0.0,0.0,0.0,0.0,61.4,130.0,647.0,777.0
Regression-path_duration_max_clinical_simple,0.0,0.0,0.0,0.0,61.4,130.0,647.0,777.0
Regression-path_duration_max_medical_original,0.0,0.0,0.0,0.0,61.44,130.0,649.0,779.0
Regression-path_duration_max_medical_simple,0.0,0.0,0.0,0.0,61.46,130.0,650.0,780.0
Average_whole-fixation_eye_openness_mean_clinical_original,0.0,0.0,0.0,0.0,61.54,130.0,651.0,781.0
right_dependents_std_medical,0.0,0.0,0.0,0.0,61.839999999999996,130.0,652.0,782.0
Average_whole-fixation_eye_openness_mean_clinical_simple,0.0,0.0,0.0,0.0,61.94,130.0,653.0,783.0
Maximum_duration_of_fixations_mean_clinical_simple,0.0,0.0,0.0,0.0,62.160000000000004,130.0,654.0,784.0
right_dependents_mean_medical,0.0,0.0,0.0,0.0,62.260000000000005,130.0,655.0,785.0
left_dependents_max_medical,0.0,0.0,0.0,0.0,62.339999999999996,130.0,656.0,786.0
left_dependents_std_medical,0.0,0.0,0.0,0.0,62.379999999999995,130.0,657.0,787.0
Average_whole-fixation_eye_openness_mean_medical_original,0.0,0.0,0.0,0.0,62.4,130.0,658.0,788.0
Average_whole-fixation_eye_openness_mean_medical_simple,0.0,0.0,0.0,0.0,62.4,130.0,658.0,788.0
Average_whole-fixation_eye_openness_std_clinical_original,0.0,0.0,0.0,0.0,62.44000000000001,130.0,660.0,790.0
Average_whole-fixation_eye_openness_std_clinical_simple,0.0,0.0,0.0,0.0,62.46,130.0,661.0,791.0
left_dependents_mean_medical,0.0,0.0,0.0,0.0,62.620000000000005,130.0,662.0,792.0
Maximum_duration_of_fixations_mean_clinical_original,0.0,0.0,0.0,0.0,63.160000000000004,130.0,663.0,793.0
Average_whole-fixation_eye_openness_std_medical_original,0.0,0.0,0.0,0.0,63.17999999999999,130.0,664.0,794.0
Sentence_id_current_max_medical,0.0,0.0,0.0,0.0,63.339999999999996,130.0,665.0,795.0
Sentence_id_current_min_medical,0.0,0.0,0.0,0.0,63.379999999999995,130.0,666.0,796.0
Average_whole-fixation_eye_openness_max_clinical_simple,0.0,0.0,0.0,0.0,63.4,130.0,667.0,797.0
Average_whole-fixation_eye_openness_max_clinical_original,0.0,0.0,0.0,0.0,63.4,130.0,667.0,797.0
Average_whole-fixation_eye_openness_max_medical_original,0.0,0.0,0.0,0.0,63.4,130.0,667.0,797.0
Average_whole-fixation_eye_openness_std_medical_simple,0.0,0.0,0.0,0.0,63.4,130.0,667.0,797.0
Sentence_id_current_std_medical,0.0,0.0,0.0,0.0,63.54,130.0,671.0,801.0
Sentence_id_current_mean_medical,0.0,0.0,0.0,0.0,63.85999999999999,130.0,672.0,802.0
Average_whole-fixation_eye_openness_max_medical_simple,0.0,0.0,0.0,0.0,63.96,130.0,673.0,803.0
Minimum_duration_of_fixations_max_medical_simple,0.0,0.0,0.0,0.0,64.16,130.0,674.0,804.0
word_id_screen_mean_clinical_original,0.0,0.0,0.0,0.0,64.26,130.0,675.0,805.0
word_id_screen_mean_clinical_simple,0.0,0.0,0.0,0.0,64.4,130.0,676.0,806.0
word_id_screen_mean_medical_original,0.0,0.0,0.0,0.0,64.4,130.0,676.0,806.0
tag.id_max_medical,0.0,0.0,0.0,0.0,64.4,130.0,676.0,806.0
word_id_screen_mean_medical_simple,0.0,0.0,0.0,0.0,64.4,130.0,676.0,806.0
word_id_screen_std_clinical_original,0.0,0.0,0.0,0.0,64.4,130.0,676.0,806.0
word_id_screen_std_clinical_simple,0.0,0.0,0.0,0.0,64.47999999999999,130.0,681.0,811.0
tag.id_std_medical,0.0,0.0,0.0,0.0,64.67999999999999,130.0,682.0,812.0
word_id_screen_std_medical_original,0.0,0.0,0.0,0.0,65.14,130.0,683.0,813.0
Minimum_duration_of_fixations_max_medical_original,0.0,0.0,0.0,0.0,65.16,130.0,684.0,814.0
tag.id_mean_medical,0.0,0.0,0.0,0.0,65.34,130.0,685.0,815.0
id.phrase.in.brackets_max_medical,0.0,0.0,0.0,0.0,65.38,130.0,686.0,816.0
word_id_screen_std_medical_simple,0.0,0.0,0.0,0.0,65.4,130.0,687.0,817.0
word_id_screen_min_clinical_original,0.0,0.0,0.0,0.0,65.4,130.0,687.0,817.0
word_id_screen_min_clinical_simple,0.0,0.0,0.0,0.0,65.42,130.0,689.0,819.0
word_id_screen_min_medical_original,0.0,0.0,0.0,0.0,65.44000000000001,130.0,690.0,820.0
id.phrase.in.brackets_std_medical,0.0,0.0,0.0,0.0,65.5,130.0,691.0,821.0
word_id_screen_min_medical_simple,0.0,0.0,0.0,0.0,65.58000000000001,130.0,692.0,822.0
Minimum_duration_of_fixations_max_clinical_simple,0.0,0.0,0.0,0.0,66.16,130.0,693.0,823.0
id.phrase.in.brackets_mean_medical,0.0,0.0,0.0,0.0,66.24000000000001,130.0,694.0,824.0
word_id_screen_max_clinical_original,0.0,0.0,0.0,0.0,66.3,130.0,695.0,825.0
AOI_length_max_medical,0.0,0.0,0.0,0.0,66.35999999999999,130.0,696.0,826.0
AOI_length_std_medical,0.0,0.0,0.0,0.0,66.38,130.0,697.0,827.0
AOI_length_mean_medical,0.0,0.0,0.0,0.0,66.4,130.0,698.0,828.0
word_id_screen_max_medical_original,0.0,0.0,0.0,0.0,66.4,130.0,698.0,828.0
word_id_screen_max_clinical_simple,0.0,0.0,0.0,0.0,66.4,130.0,698.0,828.0
word_id_screen_max_medical_simple,0.0,0.0,0.0,0.0,66.52000000000001,130.0,701.0,831.0
word_id_text_mean_clinical_original,0.0,0.0,0.0,0.0,66.88000000000001,130.0,702.0,832.0
word_id_text_max_medical,0.0,0.0,0.0,0.0,66.94000000000001,130.0,703.0,833.0
Minimum_duration_of_fixations_max_clinical_original,0.0,0.0,0.0,0.0,67.16,130.0,704.0,834.0
word_id_text_mean_medical_original,0.0,0.0,0.0,0.0,67.3,130.0,705.0,835.0
word_id_text_min_medical,0.0,0.0,0.0,0.0,67.38000000000001,130.0,706.0,836.0
word_id_text_mean_clinical_simple,0.0,0.0,0.0,0.0,67.4,130.0,707.0,837.0
word_id_text_std_medical,0.0,0.0,0.0,0.0,67.4,130.0,707.0,837.0
word_id_text_mean_medical_simple,0.0,0.0,0.0,0.0,67.4,130.0,707.0,837.0
word_id_text_std_clinical_original,0.0,0.0,0.0,0.0,67.41999999999999,130.0,710.0,840.0
word_id_text_mean_medical,0.0,0.0,0.0,0.0,67.47999999999999,130.0,711.0,841.0
word_id_text_std_clinical_simple,0.0,0.0,0.0,0.0,67.55999999999999,130.0,712.0,842.0
Minimum_duration_of_fixations_min_medical_simple,0.0,0.0,0.0,0.0,68.24000000000001,130.0,713.0,843.0
word_id_screen_max_medical,0.0,0.0,0.0,0.0,68.24000000000001,130.0,713.0,843.0
word_id_text_std_medical_original,0.0,0.0,0.0,0.0,68.32000000000001,130.0,715.0,845.0
word_id_text_min_clinical_original,0.0,0.0,0.0,0.0,68.4,130.0,716.0,846.0
word_id_screen_std_medical,0.0,0.0,0.0,0.0,68.4,130.0,716.0,846.0
word_id_screen_mean_medical,0.0,0.0,0.0,0.0,68.4,130.0,716.0,846.0
word_id_text_std_medical_simple,0.0,0.0,0.0,0.0,68.4,130.0,716.0,846.0
word_id_text_min_clinical_simple,0.0,0.0,0.0,0.0,68.41999999999999,130.0,720.0,850.0
word_id_text_min_medical_original,0.0,0.0,0.0,0.0,68.46000000000001,130.0,721.0,851.0
word_id_text_min_medical_simple,0.0,0.0,0.0,0.0,68.62,130.0,722.0,852.0
Average_whole-fixation_eye_openness_max_medical,0.0,0.0,0.0,0.0,69.17999999999999,130.0,723.0,853.0
Minimum_duration_of_fixations_min_medical_original,0.0,0.0,0.0,0.0,69.24000000000001,130.0,724.0,854.0
Average_whole-fixation_eye_openness_std_medical,0.0,0.0,0.0,0.0,69.35999999999999,130.0,725.0,855.0
word_id_text_max_medical_original,0.0,0.0,0.0,0.0,69.4,130.0,726.0,856.0
word_id_text_max_clinical_original,0.0,0.0,0.0,0.0,69.4,130.0,726.0,856.0
Average_whole-fixation_eye_openness_mean_medical,0.0,0.0,0.0,0.0,69.4,130.0,726.0,856.0
word_id_text_max_clinical_simple,0.0,0.0,0.0,0.0,69.4,130.0,726.0,856.0
word_id_text_max_medical_simple,0.0,0.0,0.0,0.0,69.4,130.0,726.0,856.0
AOI_length_mean_clinical_original,0.0,0.0,0.0,0.0,69.52000000000001,130.0,731.0,861.0
Regression-path_duration_max_medical,0.0,0.0,0.0,0.0,69.7,130.0,732.0,862.0
AOI_length_mean_clinical_simple,0.0,0.0,0.0,0.0,70.1,130.0,733.0,863.0
Minimum_duration_of_fixations_min_clinical_simple,0.0,0.0,0.0,0.0,70.26,130.0,734.0,864.0
Regression-path_duration_std_medical,0.0,0.0,0.0,0.0,70.3,130.0,735.0,865.0
AOI_length_mean_medical_original,0.0,0.0,0.0,0.0,70.38000000000001,130.0,736.0,866.0
AOI_length_std_clinical_original,0.0,0.0,0.0,0.0,70.4,130.0,737.0,867.0
AOI_length_mean_medical_simple,0.0,0.0,0.0,0.0,70.4,130.0,737.0,867.0
Regression-path_duration_mean_medical,0.0,0.0,0.0,0.0,70.41999999999999,130.0,739.0,869.0
AOI_length_std_clinical_simple,0.0,0.0,0.0,0.0,70.41999999999999,130.0,739.0,869.0
AOI_length_std_medical_original,0.0,0.0,0.0,0.0,70.46000000000001,130.0,741.0,871.0
AOI_length_std_medical_simple,0.0,0.0,0.0,0.0,70.76,130.0,742.0,872.0
First-pass_regression_std_medical,0.0,0.0,0.0,0.0,71.05999999999999,130.0,743.0,873.0
Minimum_duration_of_fixations_min_clinical_original,0.0,0.0,0.0,0.0,71.26,130.0,744.0,874.0
Selective_regression-path_duration_max_medical,0.0,0.0,0.0,0.0,71.34,130.0,745.0,875.0
AOI_length_min_clinical_original,0.0,0.0,0.0,0.0,71.38000000000001,130.0,746.0,876.0
First-pass_regression_mean_medical,0.0,0.0,0.0,0.0,71.38000000000001,130.0,746.0,876.0
AOI_length_max_clinical_original,0.0,0.0,0.0,0.0,71.4,130.0,748.0,878.0
AOI_length_max_clinical_simple,0.0,0.0,0.0,0.0,71.4,130.0,748.0,878.0
AOI_length_max_medical_original,0.0,0.0,0.0,0.0,71.41999999999999,130.0,750.0,880.0
Selective_regression-path_duration_std_medical,0.0,0.0,0.0,0.0,71.41999999999999,130.0,750.0,880.0
AOI_length_max_medical_simple,0.0,0.0,0.0,0.0,71.64,130.0,752.0,882.0
Selective_regression-path_duration_mean_medical,0.0,0.0,0.0,0.0,72.17999999999999,130.0,753.0,883.0
Minimum_duration_of_fixations_std_medical_simple,0.0,0.0,0.0,0.0,72.26,130.0,754.0,884.0
id.phrase.in.brackets_mean_clinical_original,0.0,0.0,0.0,0.0,72.38000000000001,130.0,755.0,885.0
First-pass_duration_std_medical,0.0,0.0,0.0,0.0,72.38000000000001,130.0,755.0,885.0
id.phrase.in.brackets_mean_clinical_simple,0.0,0.0,0.0,0.0,72.4,130.0,757.0,887.0
id.phrase.in.brackets_mean_medical_original,0.0,0.0,0.0,0.0,72.4,130.0,757.0,887.0
id.phrase.in.brackets_mean_medical_simple,0.0,0.0,0.0,0.0,72.4,130.0,757.0,887.0
First-pass_duration_max_medical,0.0,0.0,0.0,0.0,72.4,130.0,757.0,887.0
id.phrase.in.brackets_std_clinical_original,0.0,0.0,0.0,0.0,72.47999999999999,130.0,761.0,891.0
First-pass_duration_mean_medical,0.0,0.0,0.0,0.0,72.64,130.0,762.0,892.0
id.phrase.in.brackets_std_clinical_simple,0.0,0.0,0.0,0.0,73.16,130.0,763.0,893.0
Minimum_duration_of_fixations_std_medical_original,0.0,0.0,0.0,0.0,73.26,130.0,764.0,894.0
First-pass_first_fixation_duration_max_medical,0.0,0.0,0.0,0.0,73.35999999999999,130.0,765.0,895.0
id.phrase.in.brackets_min_clinical_original,0.0,0.0,0.0,0.0,73.4,130.0,766.0,896.0
id.phrase.in.brackets_std_medical_original,0.0,0.0,0.0,0.0,73.4,130.0,766.0,896.0
id.phrase.in.brackets_std_medical_simple,0.0,0.0,0.0,0.0,73.4,130.0,766.0,896.0
First-pass_first_fixation_duration_std_medical,0.0,0.0,0.0,0.0,73.4,130.0,766.0,896.0
id.phrase.in.brackets_min_clinical_simple,0.0,0.0,0.0,0.0,73.44000000000001,130.0,770.0,900.0
First-pass_first_fixation_duration_mean_medical,0.0,0.0,0.0,0.0,73.52000000000001,130.0,771.0,901.0
id.phrase.in.brackets_min_medical_original,0.0,0.0,0.0,0.0,74.0,130.0,772.0,902.0
Peak_velocity_of_exit_saccade_mean_medical,0.0,0.0,0.0,0.0,74.2,130.0,773.0,903.0
Peak_velocity_of_exit_saccade_max_medical,0.0,0.0,0.0,0.0,74.22,130.0,774.0,904.0
Minimum_duration_of_fixations_std_clinical_simple,0.0,0.0,0.0,0.0,74.26,130.0,775.0,905.0
Peak_velocity_of_exit_saccade_min_medical,0.0,0.0,0.0,0.0,74.34,130.0,776.0,906.0
id.phrase.in.brackets_max_clinical_simple,0.0,0.0,0.0,0.0,74.4,130.0,777.0,907.0
id.phrase.in.brackets_min_medical_simple,0.0,0.0,0.0,0.0,74.4,130.0,777.0,907.0
id.phrase.in.brackets_max_medical_original,0.0,0.0,0.0,0.0,74.4,130.0,777.0,907.0
id.phrase.in.brackets_max_clinical_original,0.0,0.0,0.0,0.0,74.4,130.0,777.0,907.0
Peak_velocity_of_exit_saccade_std_medical,0.0,0.0,0.0,0.0,74.41999999999999,130.0,781.0,911.0
id.phrase.in.brackets_max_medical_simple,0.0,0.0,0.0,0.0,74.44000000000001,130.0,782.0,912.0
tag.id_mean_clinical_original,0.0,0.0,0.0,0.0,75.05999999999999,130.0,783.0,913.0
Minimum_duration_of_fixations_std_clinical_original,0.0,0.0,0.0,0.0,75.26,130.0,784.0,914.0
Peak_velocity_of_entry_saccade_max_medical,0.0,0.0,0.0,0.0,75.38000000000001,130.0,785.0,915.0
Peak_velocity_of_entry_saccade_min_medical,0.0,0.0,0.0,0.0,75.4,130.0,786.0,916.0
tag.id_mean_clinical_simple,0.0,0.0,0.0,0.0,75.4,130.0,786.0,916.0
tag.id_mean_medical_simple,0.0,0.0,0.0,0.0,75.4,130.0,786.0,916.0
tag.id_mean_medical_original,0.0,0.0,0.0,0.0,75.4,130.0,786.0,916.0
Peak_velocity_of_entry_saccade_std_medical,0.0,0.0,0.0,0.0,75.41999999999999,130.0,790.0,920.0
tag.id_std_clinical_original,0.0,0.0,0.0,0.0,75.46000000000001,130.0,791.0,921.0
