Feature,Total_Stability_Count,Overall_Usage_Percentage,Conditional_Mean_Count,Conditional_Usage_Percentage,Mean_Rank_or_Score,Usage_Rank,Internal_Rank,Global_Score
Time_to_first_whole_fixation_min_clinical_simple,0.0,0.0,0.0,0.0,16.313333333333333,461.0,387.0,848.0
Number_of_whole_fixations_std_content,100.0,5.714285714285714,50.0,100.0,23.945333333333334,298.0,550.0,848.0
First-pass_first_fixation_duration_max_content,0.0,0.0,0.0,0.0,16.4,461.0,389.0,850.0
Time_to_entry_saccade_min_content,5.0,0.2857142857142857,1.0,2.0,17.790666666666667,438.0,412.0,850.0
Time_to_first_whole_fixation_min_medical_original,0.0,0.0,0.0,0.0,16.42,461.0,390.0,851.0
First-pass_first_fixation_duration_std_content,0.0,0.0,0.0,0.0,16.58,461.0,391.0,852.0
Minimum_duration_of_whole_fixations_min_content,100.0,5.714285714285714,50.0,100.0,23.997333333333337,298.0,554.0,852.0
total_word_count_screen_mean_medical,92.0,5.257142857142857,23.0,46.0,21.676,371.0,482.0,853.0
Time_to_first_whole_fixation_min_medical_simple,0.0,0.0,0.0,0.0,16.613333333333333,461.0,392.0,853.0
First-pass_first_fixation_duration_mean_content,0.0,0.0,0.0,0.0,16.653333333333332,461.0,393.0,854.0
Total_duration_of_whole_fixations_mean_medical,353.0,20.17142857142857,35.3,70.6,35.596,77.0,778.0,855.0
Peak_velocity_of_exit_saccade_max_content,0.0,0.0,0.0,0.0,16.793333333333333,461.0,394.0,855.0
Time_to_first_whole_fixation_max_clinical_original,0.0,0.0,0.0,0.0,16.893333333333334,461.0,395.0,856.0
Peak_velocity_of_exit_saccade_std_content,0.0,0.0,0.0,0.0,16.893333333333334,461.0,395.0,856.0
Maximum_duration_of_fixations_std_content,118.0,6.742857142857144,23.6,47.2,25.2,265.0,594.0,859.0
Peak_velocity_of_entry_saccade_max_content,0.0,0.0,0.0,0.0,17.113333333333333,461.0,398.0,859.0
Maximum_duration_of_Visit_max_content,35.0,2.0,3.5,7.000000000000001,20.70133333333333,392.0,468.0,860.0
Time_to_first_whole_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,17.240000000000002,461.0,400.0,861.0
Time_to_first_whole_fixation_max_medical_original,0.0,0.0,0.0,0.0,17.326666666666664,461.0,401.0,862.0
Peak_velocity_of_entry_saccade_std_content,0.0,0.0,0.0,0.0,17.373333333333335,461.0,402.0,863.0
Peak_velocity_of_entry_saccade_mean_content,0.0,0.0,0.0,0.0,17.413333333333334,461.0,403.0,864.0
Time_to_exit_saccade_max_content,0.0,0.0,0.0,0.0,17.42,461.0,404.0,865.0
Maximum_duration_of_fixations_mean_content,118.0,6.742857142857144,23.6,47.2,25.469333333333335,265.0,600.0,865.0
Time_to_first_whole_fixation_max_medical_simple,0.0,0.0,0.0,0.0,17.44,461.0,405.0,866.0
Time_to_exit_saccade_std_content,0.0,0.0,0.0,0.0,17.486666666666668,461.0,406.0,867.0
Duration_of_first_whole_fixation_mean_clinical_original,0.0,0.0,0.0,0.0,17.626666666666665,461.0,407.0,868.0
Time_to_exit_saccade_mean_content,0.0,0.0,0.0,0.0,17.746666666666666,461.0,409.0,870.0
Number_of_fixations_std_medical_original,91.0,5.2,18.2,36.4,22.485333333333333,374.0,497.0,871.0
Duration_of_first_whole_fixation_mean_clinical_simple,0.0,0.0,0.0,0.0,17.753333333333334,461.0,410.0,871.0
Time_to_entry_saccade_max_content,0.0,0.0,0.0,0.0,17.78666666666667,461.0,411.0,872.0
Duration_of_first_whole_fixation_mean_medical_original,0.0,0.0,0.0,0.0,17.946666666666665,461.0,414.0,875.0
Average_duration_of_Visit_std_clinical_simple,90.0,5.142857142857142,6.0,12.0,22.558666666666667,376.0,500.0,876.0
Time_to_entry_saccade_std_content,0.0,0.0,0.0,0.0,18.046666666666667,461.0,415.0,876.0
Average_pupil_diameter_max_medical,338.0,19.314285714285713,48.285714285714285,96.57142857142857,35.803000000000004,95.0,782.0,877.0
Duration_of_first_whole_fixation_mean_medical_simple,0.0,0.0,0.0,0.0,18.253333333333334,461.0,416.0,877.0
Duration_of_first_whole_fixation_std_clinical_original,0.0,0.0,0.0,0.0,18.38,461.0,418.0,879.0
Time_to_entry_saccade_mean_content,0.0,0.0,0.0,0.0,18.38,461.0,418.0,879.0
Duration_of_first_whole_fixation_std_clinical_simple,0.0,0.0,0.0,0.0,18.44,461.0,420.0,881.0
Peak_velocity_of_exit_saccade_min_medical,160.0,9.142857142857142,16.0,32.0,27.281,252.0,629.0,881.0
Number_of_saccades_in_AOI_max_content,0.0,0.0,0.0,0.0,18.64,461.0,421.0,882.0
Average_duration_of_Visit_std_content,84.0,4.8,42.0,84.0,22.746666666666666,379.0,504.0,883.0
Duration_of_first_whole_fixation_std_medical_original,0.0,0.0,0.0,0.0,18.69333333333333,461.0,422.0,883.0
Duration_of_first_whole_fixation_std_medical_simple,0.0,0.0,0.0,0.0,18.833333333333332,461.0,423.0,884.0
Number_of_saccades_in_AOI_std_content,0.0,0.0,0.0,0.0,18.94,461.0,424.0,885.0
Number_of_saccades_in_AOI_mean_content,0.0,0.0,0.0,0.0,19.193333333333335,461.0,426.0,887.0
Duration_of_first_whole_fixation_min_clinical_simple,0.0,0.0,0.0,0.0,19.30666666666667,461.0,428.0,889.0
Duration_of_first_Visit_min_content,5.0,0.2857142857142857,1.0,2.0,20.170666666666666,438.0,452.0,890.0
Duration_of_first_whole_fixation_min_medical_original,0.0,0.0,0.0,0.0,19.40666666666667,461.0,430.0,891.0
Total_duration_of_Visit_max_content,58.0,3.314285714285714,5.8,11.6,22.953333333333333,384.0,507.0,891.0
Duration_of_first_Visit_max_content,0.0,0.0,0.0,0.0,19.426666666666666,461.0,432.0,893.0
Duration_of_first_whole_fixation_min_content,92.0,5.257142857142857,46.0,92.0,23.529333333333334,371.0,526.0,897.0
Average_pupil_diameter_min_medical,267.0,15.257142857142858,38.142857142857146,76.28571428571429,36.291,114.0,787.0,901.0
Duration_of_first_whole_fixation_min_medical_simple,0.0,0.0,0.0,0.0,19.66,461.0,441.0,902.0
Average_duration_of_Visit_mean_content,32.0,1.8285714285714287,16.0,32.0,23.057333333333336,393.0,509.0,902.0
Duration_of_first_whole_fixation_max_clinical_original,0.0,0.0,0.0,0.0,19.86,461.0,443.0,904.0
Time_to_first_whole_fixation_std_content,88.0,5.0285714285714285,44.0,88.0,23.6,377.0,529.0,906.0
Average_whole-fixation_pupil_diameter_mean_medical_original,0.0,0.0,0.0,0.0,20.02,461.0,448.0,909.0
Number_of_Visits_mean_content,5.0,0.2857142857142857,1.0,2.0,21.137333333333334,438.0,473.0,911.0
Duration_of_first_whole_fixation_max_clinical_simple,0.0,0.0,0.0,0.0,20.08,461.0,450.0,911.0
Average_pupil_diameter_std_medical,252.0,14.399999999999999,36.0,72.0,36.727,120.0,791.0,911.0
word_count_text_max_medical,12.0,0.6857142857142857,3.0,6.0,22.017,424.0,488.0,912.0
Total_duration_of_Visit_std_content,40.0,2.2857142857142856,20.0,40.0,23.506666666666668,390.0,523.0,913.0
Average_pupil_diameter_mean_medical,252.0,14.399999999999999,36.0,72.0,37.1,120.0,793.0,913.0
Time_to_first_Visit_max_content,0.0,0.0,0.0,0.0,20.173333333333336,461.0,453.0,914.0
Duration_of_first_Visit_std_content,0.0,0.0,0.0,0.0,20.253333333333334,461.0,455.0,916.0
Duration_of_first_Visit_mean_content,0.0,0.0,0.0,0.0,20.26,461.0,456.0,917.0
Number_of_fixations_std_clinical_simple,29.0,1.657142857142857,5.8,11.6,23.446666666666665,396.0,521.0,917.0
Duration_of_first_whole_fixation_max_medical_simple,0.0,0.0,0.0,0.0,20.366666666666667,461.0,457.0,918.0
Duration_of_first_whole_fixation_max_medical_original,0.0,0.0,0.0,0.0,20.413333333333334,461.0,459.0,920.0
Time_to_first_Visit_min_content,0.0,0.0,0.0,0.0,20.433333333333334,461.0,460.0,921.0
Average_duration_of_Visit_min_content,16.0,0.9142857142857144,8.0,16.0,22.965333333333334,413.0,508.0,921.0
Time_to_first_Visit_std_content,0.0,0.0,0.0,0.0,20.506666666666664,461.0,461.0,922.0
Duration_of_first_fixation_max_medical,250.0,14.285714285714285,50.0,100.0,37.645,123.0,800.0,923.0
word_count_text_std_medical,6.0,0.34285714285714286,3.0,6.0,22.089000000000002,435.0,490.0,925.0
Duration_of_first_fixation_min_medical,250.0,14.285714285714285,50.0,100.0,37.97,123.0,802.0,925.0
Average_whole-fixation_pupil_diameter_mean_clinical_original,0.0,0.0,0.0,0.0,20.646666666666665,461.0,466.0,927.0
Time_to_first_Visit_mean_content,0.0,0.0,0.0,0.0,20.7,461.0,467.0,928.0
Average_duration_of_Visit_max_content,15.0,0.8571428571428572,3.0,6.0,23.218666666666664,415.0,514.0,929.0
Duration_of_first_fixation_std_medical,250.0,14.285714285714285,50.0,100.0,38.29,123.0,806.0,929.0
Average_whole-fixation_pupil_diameter_mean_clinical_simple,0.0,0.0,0.0,0.0,20.833333333333332,461.0,470.0,931.0
Number_of_Visits_max_content,0.0,0.0,0.0,0.0,21.06,461.0,472.0,933.0
Duration_of_first_fixation_mean_medical,250.0,14.285714285714285,50.0,100.0,38.775,123.0,810.0,933.0
Average_whole-fixation_pupil_diameter_mean_medical_simple,0.0,0.0,0.0,0.0,21.240000000000002,461.0,474.0,935.0
Number_of_Visits_std_content,0.0,0.0,0.0,0.0,21.27333333333333,461.0,475.0,936.0
Average_whole-fixation_pupil_diameter_std_clinical_original,0.0,0.0,0.0,0.0,21.30666666666667,461.0,476.0,937.0
Time_to_first_fixation_max_medical,250.0,14.285714285714285,50.0,100.0,39.239999999999995,123.0,815.0,938.0
Average_whole-fixation_pupil_diameter_std_clinical_simple,0.0,0.0,0.0,0.0,21.346666666666668,461.0,478.0,939.0
Maximum_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,21.513333333333332,461.0,479.0,940.0
Time_to_first_fixation_min_medical,250.0,14.285714285714285,50.0,100.0,39.54,123.0,818.0,941.0
Average_whole-fixation_pupil_diameter_std_medical_original,0.0,0.0,0.0,0.0,21.666666666666668,461.0,481.0,942.0
Time_to_first_fixation_std_medical,250.0,14.285714285714285,50.0,100.0,39.97,123.0,820.0,943.0
Average_whole-fixation_pupil_diameter_min_clinical_original,0.0,0.0,0.0,0.0,21.69333333333333,461.0,483.0,944.0
Maximum_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,21.773333333333333,461.0,484.0,945.0
Maximum_duration_of_Visit_max_medical,128.0,7.314285714285715,6.4,12.8,29.665,262.0,684.0,946.0
Average_whole-fixation_pupil_diameter_std_medical_simple,0.0,0.0,0.0,0.0,21.78666666666667,461.0,485.0,946.0
Average_whole-fixation_pupil_diameter_min_clinical_simple,0.0,0.0,0.0,0.0,21.84,461.0,486.0,947.0
Time_to_first_fixation_mean_medical,250.0,14.285714285714285,50.0,100.0,40.290000000000006,123.0,824.0,947.0
word_count_text_mean_medical,2.0,0.1142857142857143,1.0,2.0,22.143,455.0,492.0,947.0
Maximum_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,21.90666666666667,461.0,487.0,948.0
Minimum_duration_of_Visit_min_content,0.0,0.0,0.0,0.0,22.086666666666666,461.0,489.0,950.0
Total_duration_of_Visit_mean_medical,206.0,11.771428571428572,29.428571428571427,58.857142857142854,31.576999999999998,229.0,723.0,952.0
Average_whole-fixation_pupil_diameter_min_medical_original,0.0,0.0,0.0,0.0,22.14,461.0,491.0,952.0
Average_duration_of_Visit_mean_medical,200.0,11.428571428571429,50.0,100.0,31.384000000000004,236.0,717.0,953.0
Number_of_fixations_max_medical,250.0,14.285714285714285,50.0,100.0,40.795,123.0,830.0,953.0
Minimum_duration_of_Visit_std_content,0.0,0.0,0.0,0.0,22.313333333333333,461.0,493.0,954.0
Average_whole-fixation_pupil_diameter_min_medical_simple,0.0,0.0,0.0,0.0,22.413333333333334,461.0,494.0,955.0
Average_whole-fixation_pupil_diameter_max_clinical_simple,0.0,0.0,0.0,0.0,22.446666666666665,461.0,495.0,956.0
Total_duration_of_Visit_std_medical,200.0,11.428571428571429,50.0,100.0,31.541000000000004,236.0,721.0,957.0
Number_of_fixations_std_medical,250.0,14.285714285714285,50.0,100.0,41.19,123.0,834.0,957.0
Duration_of_first_whole_fixation_min_medical,220.0,12.571428571428573,31.428571428571427,62.857142857142854,32.253,224.0,733.0,957.0
Average_whole-fixation_pupil_diameter_max_clinical_original,0.0,0.0,0.0,0.0,22.459999999999997,461.0,496.0,957.0
word_count_screen_std_medical,0.0,0.0,0.0,0.0,22.52,461.0,498.0,959.0
Number_of_fixations_mean_medical,250.0,14.285714285714285,50.0,100.0,41.53,123.0,836.0,959.0
word_count_screen_max_medical,0.0,0.0,0.0,0.0,22.520000000000003,461.0,499.0,960.0
Average_whole-fixation_pupil_diameter_max_medical,200.0,11.428571428571429,50.0,100.0,31.799,236.0,726.0,962.0
Minimum_duration_of_Visit_mean_content,0.0,0.0,0.0,0.0,22.633333333333333,461.0,502.0,963.0
Average_whole-fixation_pupil_diameter_max_medical_original,0.0,0.0,0.0,0.0,22.66,461.0,503.0,964.0
Average_whole-fixation_pupil_diameter_min_medical,200.0,11.428571428571429,50.0,100.0,31.968,236.0,729.0,965.0
Total_duration_of_Visit_max_medical,198.0,11.314285714285715,49.5,99.0,31.593,242.0,724.0,966.0
word_count_screen_mean_medical,0.0,0.0,0.0,0.0,22.84,461.0,506.0,967.0
Minimum_duration_of_fixations_max_content,94.0,5.371428571428572,18.8,37.6,25.717333333333332,368.0,602.0,970.0
id.line_max_medical,0.0,0.0,0.0,0.0,23.115000000000002,461.0,510.0,971.0
Number_of_fixations_std_clinical_original,25.0,1.4285714285714286,5.0,10.0,24.413333333333334,400.0,571.0,971.0
id.line_min_medical,0.0,0.0,0.0,0.0,23.130000000000003,461.0,511.0,972.0
Total_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,23.166666666666668,461.0,512.0,973.0
Average_whole-fixation_pupil_diameter_max_medical_simple,0.0,0.0,0.0,0.0,23.193333333333335,461.0,513.0,974.0
Average_duration_of_Visit_std_medical,131.0,7.485714285714286,18.714285714285715,37.42857142857143,31.415,260.0,718.0,978.0
Total_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,23.38,461.0,518.0,979.0
id.line_std_medical,0.0,0.0,0.0,0.0,23.435000000000002,461.0,520.0,981.0
Average_duration_of_Visit_min_medical,118.0,6.742857142857144,29.5,59.0,31.438,265.0,719.0,984.0
Total_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,23.513333333333332,461.0,524.0,985.0
Minimum_duration_of_fixations_min_content,50.0,2.857142857142857,5.0,10.0,25.39333333333333,387.0,598.0,985.0
Average_duration_of_Visit_min_medical_simple,50.0,2.857142857142857,5.0,10.0,25.426666666666666,387.0,599.0,986.0
Time_to_first_Visit_min_medical,101.0,5.771428571428571,20.2,40.4,30.006999999999998,296.0,692.0,988.0
Minimum_duration_of_Visit_max_medical,110.0,6.2857142857142865,15.714285714285714,31.428571428571427,30.866000000000003,283.0,708.0,991.0
id.line_mean_medical,0.0,0.0,0.0,0.0,23.63,461.0,531.0,992.0
Time_to_first_Visit_mean_medical,100.0,5.714285714285714,50.0,100.0,30.26,298.0,696.0,994.0
Minimum_duration_of_Visit_min_medical,107.0,6.114285714285715,15.285714285714286,30.571428571428573,30.927999999999997,285.0,709.0,994.0
Number_of_Visits_max_medical,100.0,5.714285714285714,50.0,100.0,30.278,298.0,697.0,995.0
Number_of_fixations_mean_medical_simple,25.0,1.4285714285714286,5.0,10.0,25.386666666666663,400.0,596.0,996.0
Minimum_duration_of_Visit_std_clinical_simple,50.0,2.857142857142857,3.3333333333333335,6.666666666666667,26.34,387.0,610.0,997.0
Number_of_Visits_mean_medical,100.0,5.714285714285714,50.0,100.0,30.459000000000003,298.0,700.0,998.0
Number_of_Visits_std_medical,100.0,5.714285714285714,50.0,100.0,30.468,298.0,701.0,999.0
Maximum_duration_of_Visit_std_medical,100.0,5.714285714285714,50.0,100.0,30.848000000000003,298.0,706.0,1004.0
Maximum_duration_of_Visit_mean_medical,100.0,5.714285714285714,50.0,100.0,30.858999999999998,298.0,707.0,1005.0
Average_duration_of_Visit_max_medical,106.0,6.057142857142858,26.5,53.0,31.439000000000004,286.0,720.0,1006.0
Total_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,23.92666666666667,461.0,548.0,1009.0
Minimum_duration_of_Visit_std_medical,100.0,5.714285714285714,50.0,100.0,31.144,298.0,712.0,1010.0
Number_of_fixations_mean_medical_original,25.0,1.4285714285714286,5.0,10.0,26.366666666666667,400.0,611.0,1011.0
Minimum_duration_of_Visit_mean_medical,100.0,5.714285714285714,50.0,100.0,31.247000000000003,298.0,713.0,1011.0
right_dependents_max_medical,0.0,0.0,0.0,0.0,24.035,461.0,555.0,1016.0
Total_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,24.040000000000003,461.0,556.0,1017.0
Total_duration_of_Visit_std_clinical_simple,0.0,0.0,0.0,0.0,24.16,461.0,557.0,1018.0
Total_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,24.240000000000002,461.0,560.0,1021.0
Minimum_duration_of_Visit_max_medical_original,60.0,3.428571428571429,4.0,8.0,27.694666666666667,382.0,641.0,1023.0
right_dependents_std_medical,0.0,0.0,0.0,0.0,24.25,461.0,562.0,1023.0
First-pass_regression_std_medical,25.0,1.4285714285714286,5.0,10.0,27.009999999999998,400.0,623.0,1023.0
Total_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,24.3,461.0,566.0,1027.0
right_dependents_mean_medical,0.0,0.0,0.0,0.0,24.355,461.0,568.0,1029.0
Number_of_fixations_mean_clinical_simple,25.0,1.4285714285714286,5.0,10.0,27.333333333333332,400.0,631.0,1031.0
Average_whole-fixation_eye_openness_std_medical,25.0,1.4285714285714286,2.5,5.0,27.355,400.0,633.0,1033.0
Total_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,24.5,461.0,573.0,1034.0
left_dependents_mean_medical,0.0,0.0,0.0,0.0,24.705000000000002,461.0,578.0,1039.0
Sentence_id_current_std_medical,0.0,0.0,0.0,0.0,24.79,461.0,580.0,1041.0
Sentence_id_current_mean_medical,0.0,0.0,0.0,0.0,24.81,461.0,581.0,1042.0
left_dependents_max_medical,0.0,0.0,0.0,0.0,24.81,461.0,581.0,1042.0
Total_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,24.84,461.0,583.0,1044.0
Total_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,24.846666666666668,461.0,584.0,1045.0
left_dependents_std_medical,0.0,0.0,0.0,0.0,24.86,461.0,585.0,1046.0
Sentence_id_current_max_medical,0.0,0.0,0.0,0.0,24.884999999999998,461.0,586.0,1047.0
Time_to_first_Visit_std_medical,98.0,5.6000000000000005,49.0,98.0,30.092000000000002,353.0,694.0,1047.0
Average_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,24.886666666666667,461.0,587.0,1048.0
Sentence_id_current_min_medical,0.0,0.0,0.0,0.0,24.895,461.0,588.0,1049.0
Total_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,24.993333333333332,461.0,589.0,1050.0
tag.id_std_medical,0.0,0.0,0.0,0.0,25.015,461.0,590.0,1051.0
Average_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,25.1,461.0,591.0,1052.0
tag.id_max_medical,0.0,0.0,0.0,0.0,25.130000000000003,461.0,592.0,1053.0
Number_of_fixations_mean_clinical_original,25.0,1.4285714285714286,5.0,10.0,28.3,400.0,654.0,1054.0
Average_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,25.186666666666667,461.0,593.0,1054.0
Average_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,25.280000000000005,461.0,595.0,1056.0
First-pass_regression_mean_medical,15.0,0.8571428571428572,1.5,3.0,27.738999999999997,415.0,642.0,1057.0
tag.id_mean_medical,0.0,0.0,0.0,0.0,25.39,461.0,597.0,1058.0
total_lemma_count_text_min_clinical_original,250.0,14.285714285714285,50.0,100.0,53.67333333333333,123.0,936.0,1059.0
id.phrase.in.brackets_max_medical,0.0,0.0,0.0,0.0,25.575,461.0,601.0,1062.0
id.phrase.in.brackets_std_medical,0.0,0.0,0.0,0.0,25.915,461.0,603.0,1064.0
Selective_regression-path_duration_mean_medical,15.0,0.8571428571428572,1.5,3.0,27.919,415.0,649.0,1064.0
Maximum_duration_of_Visit_min_medical,96.0,5.485714285714286,48.0,96.0,30.621999999999996,361.0,703.0,1064.0
Time_to_entry_saccade_min_medical,30.0,1.7142857142857144,3.0,6.0,28.982999999999997,394.0,671.0,1065.0
Average_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,26.013333333333332,461.0,604.0,1065.0
Average_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,26.06,461.0,605.0,1066.0
total_lemma_count_text_std_medical_simple,250.0,14.285714285714285,50.0,100.0,54.08666666666667,123.0,943.0,1066.0
total_lemma_count_text_std_medical_original,250.0,14.285714285714285,50.0,100.0,54.25333333333333,123.0,944.0,1067.0
id.phrase.in.brackets_mean_medical,0.0,0.0,0.0,0.0,26.07,461.0,606.0,1067.0
AOI_length_max_medical,0.0,0.0,0.0,0.0,26.130000000000003,461.0,607.0,1068.0
total_lemma_count_text_mean_medical_original,250.0,14.285714285714285,50.0,100.0,54.38666666666666,123.0,946.0,1069.0
Time_to_first_Visit_max_medical,86.0,4.914285714285714,43.0,86.0,29.964,378.0,691.0,1069.0
AOI_length_std_medical,0.0,0.0,0.0,0.0,26.15,461.0,608.0,1069.0
total_lemma_count_text_mean_medical_simple,250.0,14.285714285714285,50.0,100.0,54.46,123.0,947.0,1070.0
Average_duration_of_Visit_std_medical_simple,0.0,0.0,0.0,0.0,26.313333333333333,461.0,609.0,1070.0
total_lemma_count_text_mean_clinical_simple,250.0,14.285714285714285,50.0,100.0,54.57333333333334,123.0,948.0,1071.0
Peak_velocity_of_entry_saccade_mean_clinical_simple,135.0,7.7142857142857135,27.0,54.0,39.074666666666666,259.0,813.0,1072.0
Average_duration_of_Visit_min_clinical_original,0.0,0.0,0.0,0.0,26.413333333333334,461.0,612.0,1073.0
Peak_velocity_of_entry_saccade_min_medical,15.0,0.8571428571428572,1.5,3.0,28.554000000000002,415.0,659.0,1074.0
AOI_length_mean_medical,0.0,0.0,0.0,0.0,26.425,461.0,613.0,1074.0
Average_whole-fixation_eye_openness_mean_medical,5.0,0.2857142857142857,1.0,2.0,27.598000000000003,438.0,637.0,1075.0
word_id_text_std_medical,0.0,0.0,0.0,0.0,26.645,461.0,615.0,1076.0
word_id_text_mean_medical,0.0,0.0,0.0,0.0,26.68,461.0,616.0,1077.0
Maximum_duration_of_fixations_max_medical_simple,25.0,1.4285714285714286,5.0,10.0,29.266666666666666,400.0,677.0,1077.0
word_id_text_min_medical,0.0,0.0,0.0,0.0,26.685000000000002,461.0,617.0,1078.0
Average_duration_of_Visit_min_clinical_simple,0.0,0.0,0.0,0.0,26.686666666666667,461.0,618.0,1079.0
word_id_text_max_medical,0.0,0.0,0.0,0.0,26.755000000000003,461.0,620.0,1081.0
Minimum_duration_of_fixations_std_content,0.0,0.0,0.0,0.0,26.8,461.0,621.0,1082.0
Average_duration_of_Visit_min_medical_original,0.0,0.0,0.0,0.0,26.80666666666667,461.0,622.0,1083.0
Duration_of_first_Visit_mean_medical,26.0,1.4857142857142858,13.0,26.0,29.847,398.0,687.0,1085.0
word_id_screen_max_medical,0.0,0.0,0.0,0.0,27.014999999999997,461.0,624.0,1085.0
Average_duration_of_Visit_max_clinical_simple,0.0,0.0,0.0,0.0,27.073333333333334,461.0,625.0,1086.0
Average_duration_of_Visit_max_clinical_original,0.0,0.0,0.0,0.0,27.073333333333334,461.0,625.0,1086.0
Minimum_duration_of_fixations_mean_content,0.0,0.0,0.0,0.0,27.166666666666668,461.0,627.0,1088.0
word_id_screen_mean_medical,0.0,0.0,0.0,0.0,27.26,461.0,628.0,1089.0
Average_duration_of_Visit_max_medical_original,0.0,0.0,0.0,0.0,27.326666666666664,461.0,630.0,1091.0
word_id_screen_std_medical,0.0,0.0,0.0,0.0,27.340000000000003,461.0,632.0,1093.0
Average_duration_of_Visit_max_medical_simple,0.0,0.0,0.0,0.0,27.42,461.0,634.0,1095.0
Minimum_duration_of_Visit_mean_clinical_original,0.0,0.0,0.0,0.0,27.5,461.0,635.0,1096.0
Average_duration_of_fixations_max_content,0.0,0.0,0.0,0.0,27.56,461.0,636.0,1097.0
Average_whole-fixation_eye_openness_max_medical,0.0,0.0,0.0,0.0,27.619999999999997,461.0,638.0,1099.0
Minimum_duration_of_Visit_mean_clinical_simple,0.0,0.0,0.0,0.0,27.666666666666668,461.0,639.0,1100.0
Peak_velocity_of_entry_saccade_std_medical,5.0,0.2857142857142857,1.0,2.0,28.648000000000003,438.0,663.0,1101.0
Minimum_duration_of_Visit_mean_medical_simple,0.0,0.0,0.0,0.0,27.68,461.0,640.0,1101.0
Time_to_exit_saccade_std_medical,5.0,0.2857142857142857,1.0,2.0,28.782999999999998,438.0,666.0,1104.0
Regression-path_duration_max_medical,0.0,0.0,0.0,0.0,27.755000000000003,461.0,643.0,1104.0
Regression-path_duration_mean_medical,0.0,0.0,0.0,0.0,27.76,461.0,644.0,1105.0
Maximum_duration_of_fixations_max_medical,127.0,7.257142857142856,25.4,50.8,42.148,263.0,842.0,1105.0
First-pass_duration_std_medical,0.0,0.0,0.0,0.0,27.794999999999998,461.0,645.0,1106.0
Minimum_duration_of_Visit_mean_medical_original,0.0,0.0,0.0,0.0,27.88,461.0,646.0,1107.0
Maximum_duration_of_fixations_max_medical_original,20.0,1.1428571428571428,4.0,8.0,30.336000000000002,408.0,699.0,1107.0
Selective_regression-path_duration_std_medical,0.0,0.0,0.0,0.0,27.9,461.0,647.0,1108.0
Regression-path_duration_std_medical,0.0,0.0,0.0,0.0,27.915000000000003,461.0,648.0,1109.0
First-pass_duration_mean_medical,0.0,0.0,0.0,0.0,27.975,461.0,650.0,1111.0
Minimum_duration_of_Visit_min_medical_simple,5.0,0.2857142857142857,1.0,2.0,29.157333333333334,438.0,674.0,1112.0
Minimum_duration_of_Visit_std_clinical_original,0.0,0.0,0.0,0.0,28.006666666666668,461.0,651.0,1112.0
First-pass_duration_max_medical,0.0,0.0,0.0,0.0,28.165,461.0,652.0,1113.0
First-pass_first_fixation_duration_max_medical,0.0,0.0,0.0,0.0,28.165,461.0,652.0,1113.0
Duration_of_first_Visit_std_medical,10.0,0.5714285714285714,5.0,10.0,29.9,426.0,688.0,1114.0
Minimum_duration_of_Visit_std_medical_original,0.0,0.0,0.0,0.0,28.346666666666668,461.0,655.0,1116.0
First-pass_first_fixation_duration_std_medical,0.0,0.0,0.0,0.0,28.355,461.0,656.0,1117.0
Average_duration_of_fixations_min_content,0.0,0.0,0.0,0.0,28.37333333333333,461.0,657.0,1118.0
First-pass_first_fixation_duration_mean_medical,0.0,0.0,0.0,0.0,28.4,461.0,658.0,1119.0
Peak_velocity_of_exit_saccade_std_medical,0.0,0.0,0.0,0.0,28.559999999999995,461.0,660.0,1121.0
total_lemma_count_text_min_medical_simple,247.0,14.114285714285716,49.4,98.8,53.285333333333334,193.0,929.0,1122.0
Peak_velocity_of_exit_saccade_max_medical,0.0,0.0,0.0,0.0,28.564999999999998,461.0,661.0,1122.0
Maximum_duration_of_fixations_max_clinical_simple,20.0,1.1428571428571428,4.0,8.0,31.316,408.0,715.0,1123.0
Peak_velocity_of_entry_saccade_max_medical,0.0,0.0,0.0,0.0,28.645,461.0,662.0,1123.0
