	RC_1	RC_2	RC_3	RC_4	RC_5	RC_6	RC_7	RC_8	RC_9	RC_10	RC_11	RC_12	RC_13	RC_14	RC_15	RC_16	RC_17	RC_18	RC_19	RC_20	RC_21	RC_22	RC_23
Number_of_Visits_max_clinical_original	-0.03955618832318713	0.0052383759829997	-0.001528932357312414	-0.02841892542961629	-0.01029169587632944	-0.016097374571109196	-0.012699819606157334	-0.0688192521460099	-0.05049878405380243	-0.04641762267447771	0.0024257709421159354	-0.02526914559184941	0.01017953147356902	-0.08431706845407111	0.016051029320931793	0.08720909209194354	-0.010366641421965903	-0.1340701570206938	-0.01102952677898301	-0.010853119120895503	-0.04531910229557713	0.032927774472992034	0.027449890149700888
Number_of_Visits_max_clinical_simple	0.010388874030089411	0.009817243613530268	-0.01143923757938169	-0.03385800658906311	-0.017349488967139497	-0.012220475271349548	-0.02498850984379861	-0.046367201414105295	-0.12310565399630279	0.0007928969372340888	0.024368650161088173	0.018355666348904575	-0.017154307371956005	-0.03306705065103736	0.06777861608804263	0.06366648392645054	-0.015285771154063469	-0.06008050477940025	0.02173707325479443	-0.03234357496015838	0.033055169473626356	-0.04360335347520281	0.0968858841773495
Number_of_Visits_max_medical_original	-0.0005931977372991754	-0.020428200358692906	-0.014929254280955866	0.002033776957714095	0.02897963318202971	-0.01719923569071386	-0.03689133382192804	-0.07278575690782974	-0.08075489986154599	-0.03464941032900966	-0.027650749079676823	-0.059127954358870576	0.04566394170366268	0.06101403315364895	0.027981812099362104	0.03886396024498382	0.02537912184152239	-0.0744746673630212	0.025999948404990193	-0.04723926492369072	-0.012746363449298597	0.04991166130266363	0.050188108406346424
Number_of_Visits_max_medical_simple	-0.05440094275578308	0.02319862309245466	-0.012150600596051556	0.0009991761291790425	0.009368574899705072	0.032844827289890424	0.002748145690164394	-0.11339898419143853	-0.05515025102602272	-0.010931036732741883	0.016084239245911364	-0.027789560333057413	-0.008117400109501243	-0.044509181945696724	0.007038529501910799	0.014388065022972348	-0.0063453092286888816	-0.03855964357829569	0.006394722959345188	0.013342771029743702	-0.030954166752313203	0.053923645645460344	0.09686448143014302
Time_to_first_Visit_mean_clinical_original	0.005741258339103472	0.005864718733951462	-0.00022331717761981795	0.01682940551604827	0.0024004276913633838	-0.020670921335810916	0.008499396617863924	-0.09151116314936367	-0.01888603077046407	-0.02518906794957592	-0.002073664732158614	0.007900035196066704	0.008815674749182182	-0.022110215317398922	-0.029331190310507443	-0.0043169800753049235	0.0019324389973445727	-0.012594381024828516	-0.004181883631100635	-0.015286760192024929	-0.001552690990288062	-0.05445500363010086	-0.0040984125873648304
Time_to_first_Visit_mean_clinical_simple	0.021886373299892417	0.023694519273258403	0.0029047716589085306	-0.025467689292752536	-0.009226284839817784	-0.0017194701516244208	-0.024695747559384904	-0.10371958288242236	-0.01850886581372559	0.006915997565179339	-0.012004917856678456	-4.144180177241821e-05	-0.0103541598294915	0.014657769126036047	0.014824322953553288	0.011494406395258195	0.01647949086076699	-0.0060380220192780415	0.004226261488889749	0.012524490557085342	0.01122069248821168	-0.06517594038435005	0.018544471096429465
Time_to_first_Visit_mean_medical_original	0.021518930589172893	-0.024933746901266617	0.00893806798809516	0.015490997764556888	0.014729127506737395	-0.008378105157121913	-0.02514563605849678	-0.09565981510847915	-0.0019471281759856796	0.0064983235000085115	-0.02464936980138188	-0.0021705017951539453	-0.001235470359364791	0.01662496436371871	-0.0027983662312002556	0.014881165335237824	-0.026916656929371213	-0.031524708951339214	0.014868775369322367	-0.018517368432955227	-0.017230194839867485	-0.03903854701444553	-0.0008990606573378171
Time_to_first_Visit_mean_medical_simple	0.00016260021197443504	0.02449754978752763	-0.02188001924742187	0.014398961109913103	0.007138289832902373	0.003442683827241169	-0.003393159132988964	-0.10483862354448419	7.014769572470853e-05	0.018219948353998556	0.0004327902667778608	-0.013186466261737582	-0.00723288060760117	0.0003622969101128795	-0.02267418056878642	0.027754494995295018	-0.009663855726364554	-0.02255807779233906	-0.012964184049621248	0.0027703636186249413	0.005677134917510679	-0.03896855532162382	0.011064548252774713
Time_to_first_Visit_std_clinical_original	0.0017435160866697064	0.0015264559429954533	0.002723701497939053	0.009365638257593602	0.01239120889141367	-0.010622529093320104	0.0067740077080638925	-0.09243684323393077	-0.023171729320069712	-0.023704813983783046	0.0012117958118915365	0.010440132940710433	0.0039731010990753796	-0.029727027797184995	-0.019150984541330057	-0.004957926287174884	0.00028719231290489923	-0.023044556920010544	-0.006355758441402053	-0.01181064195451946	-0.008541547758083282	-0.05994610387805078	0.007067177029202983
Time_to_first_Visit_std_clinical_simple	0.015880510099868756	0.025953115022044802	0.007710634150994707	-0.029137529919238292	-0.022196715551527853	0.005921400738979086	-0.007939626352319535	-0.10573507413961394	-0.025626924910061057	0.009174244150070992	0.0057656061374350195	0.007619725041638239	-0.0023204277053796305	0.002512845201718247	0.0337565640457469	-0.005264696814709219	0.007947327806156122	-0.005764924569059013	-0.007437507310563027	-0.004089218602169492	-0.004695950884299674	-0.06312211050970822	0.01355771945131025
Time_to_first_Visit_std_medical_original	0.01458582955826961	-0.021104282490427444	0.006381420622254829	0.017408430382794774	0.016912373220277412	-0.014056860035615439	-0.0324450680036714	-0.09151403740159955	-0.0031630646240075346	0.0018801832278759736	-0.029753193325890864	0.0012553633002917023	0.004754852938461107	0.023788603999214095	0.014360992824309495	0.0077220973675273825	-0.01373449229377342	-0.03568853179468963	0.024262939808335188	-0.031534795951916085	-0.03225736511995212	-0.025310680220911	0.004170125317571552
Time_to_first_Visit_std_medical_simple	-0.013984200729606213	0.01863886473623591	-0.021070308400312692	0.010587381321877457	0.0045256068282892616	0.007236073483001272	3.335539909207458e-05	-0.10474563329297834	-0.008509270560411127	0.015581477195170492	0.0038150419283855957	-0.011686446873370624	0.002586068624822542	0.0016070696486523007	-0.006290929114278377	0.022249291131972482	-0.0062149631384738275	-0.027596322838273957	-0.009179715529824313	0.0033344577044681035	-0.0011080663710143685	-0.02728363211193506	0.019876803312595764
Time_to_first_Visit_min_clinical_original	-0.01572825250223761	-0.006461042193832969	-0.007410579235084059	-0.01006175989049561	-0.028251179795557052	-0.044114108293139	-0.016921441144286068	0.05323384504643026	-0.0336039919407014	0.012041567440768855	-0.018322206793841424	0.00322639067388871	-0.02076329122768596	-0.04070946390432464	0.005646937610544847	0.04545095275490587	-0.053363749626202474	-0.0942590882330517	0.01724231468263556	0.0007917722714481987	0.22862903096488296	-0.026611029337031647	-0.05666632970652858
Time_to_first_Visit_min_clinical_simple	0.0022894933414867834	-0.00042068666242267707	-0.005778756423232923	-0.013810220191946476	0.021008363717455313	-0.03804695941331874	-0.020267109908377996	0.027463502350766673	-0.00983644408007584	-0.01049810258289026	-0.01356626611931804	-0.06476414228304249	-0.03454126846316483	-0.03889270367006221	0.024821200441199	0.12573335432457916	-0.048246679800261025	0.006927999290548943	0.02095325932659274	-0.019373377783106493	0.18433708368784546	-0.01205977352789059	-0.015077616461007285
Time_to_first_Visit_min_medical_original	-0.02727948645467595	-0.010235930897090668	0.003227232302732425	-0.01787974396865865	-0.002451378323507734	-0.017475558784928312	0.022545750169071736	0.00016743664083588433	-0.03465844766565351	0.027382241740370582	0.021473955189551336	-0.004650561044049918	-0.013436994660541351	-0.13004531787193666	-0.008074348289875199	0.1757770563099307	-0.004982174864868267	-0.03734737350533537	0.010490770680346989	-0.026663555494910358	0.16000273797458459	-0.026063930408645814	-0.02182119698778145
Time_to_first_Visit_min_medical_simple	-0.015325761569806	0.002677402534405445	-0.007108868357648758	0.005973475717842603	-0.03310864132854183	-0.05947195559112638	-0.03561593587750214	0.07870558819429102	0.03920215729546482	0.0025061280126923353	-0.05707615032509539	0.04889061845618871	-0.02258228911691921	0.04784339856001432	-0.00961894324012012	-0.175288683844766	0.005972704392737848	-0.19004095362014017	-0.014504795006973555	0.019771625287170132	0.17912734940090821	-0.015421538917183314	-0.05741426973162028
Time_to_first_Visit_max_clinical_original	-0.03920130851406223	-0.0035570829843795085	0.008426847071195327	0.00110803542184385	0.015456218498469284	-0.011965308706674059	0.0006238058294431767	-0.09076008783727398	-0.027855693262299714	-0.026596149715035135	-0.00490640967271426	0.02021709346826416	0.004464708944748286	-0.05019069571872331	-0.001975932915203045	-0.03083405149683408	-0.013843707245156878	-0.02030853287631635	-0.004171178874845952	0.027538147056460058	-0.005678275439491039	-0.039689745601767475	0.020095647965073692
Time_to_first_Visit_max_clinical_simple	-0.01663308358517228	0.02066365380176291	0.01199768404441537	-0.031928498537268424	-0.023751165931418572	0.000967762117848394	-0.017648187298750347	-0.09805989868171283	-0.03250270183799291	0.0034774069175894963	0.004777121532125001	0.0029244382363681682	0.0030149285043264947	-0.019314685578886326	0.038328651505677325	0.0008151576937168969	0.014818943003405353	-0.018477565340038003	-0.019002985745324177	0.008467815377719927	0.01855842140259746	-0.05377601070828191	0.030193333081741332
Time_to_first_Visit_max_medical_original	-0.03419622630265574	-0.0159498880090876	0.006678239649353137	0.014675843934593803	0.023226253838079424	-0.03305381227190288	-0.04541344916143736	-0.07973383181547786	-0.0031041160800550664	-0.008222130214025491	-0.03869346102072016	0.00550457641399068	0.0005998586170111903	0.02350846705015958	-0.002953282574483978	-0.010493361083640589	0.009697395030618922	-0.024608969914226085	0.04403182712882697	-0.0008010264161447751	-0.026546090394666162	0.012247416582440104	0.039142914307606205
Time_to_first_Visit_max_medical_simple	-0.07375734236095328	0.0112017712845833	-0.0077511726934279485	-0.0015175233834497357	0.006193443758395117	0.009161522935595051	-0.02091519159852087	-0.08262271124810001	-0.0016953266869535778	0.010971236381619908	-0.006060763481091903	-0.017636317408531485	-0.0019093973930285526	-0.030833073469812556	0.01555054632251915	0.04418810150866642	0.001172784763455365	-0.05761712707837271	0.005831948406787452	0.018256308046557798	0.015113841405895638	0.017657625225785352	0.03517874852064054
Duration_of_first_Visit_mean_clinical_original	-0.0020617126293462316	0.0015278617929971013	0.007229546158688597	0.007583739008740275	-0.009194319511380595	-0.0032058959090880373	0.012139567247784788	-0.11056371149249658	0.010811582892575736	-0.03651756983358534	0.024194896032184592	0.008238338603880421	-0.0076032425314729495	-0.002270607218003146	0.009973179793015862	-0.004215035617525051	0.0032071796077822816	0.039355980337481354	-0.019989973786159795	-0.006709145878131261	0.010575991546639973	-0.005114746294313158	-0.011707978291982245
Duration_of_first_Visit_mean_clinical_simple	0.021032969913329393	0.02750579671838484	0.011557000307225774	-0.029019712010647104	-0.02324119615621406	-0.008624295683596888	-0.004251462239732031	-0.1279909324127075	0.028152463955061314	0.004299681495799282	-0.015129265123681186	0.0017893256879082586	0.0036669268636940556	0.02640181485650829	0.019045188696879763	0.0015621310174296832	0.026463433283266675	0.014487042062665654	0.011457526713009382	-0.006029161155887686	0.007337261058460182	0.005628864892090686	-0.0062052736970741465
Duration_of_first_Visit_mean_medical_original	0.0015731788144753422	-0.034484041329079056	0.010485044233533882	0.015308548677940678	0.009643451067261872	-0.015908987034022944	-0.01413297060418124	-0.13093951404749324	0.0211864402304592	0.011516472424734163	-0.010940038175385905	0.010480352831115765	-0.0032521665545068084	-0.00047477269670889174	0.0019515550861361707	-0.010931366569527413	-0.008744123537016193	0.018523030275639375	0.007358290603336428	0.023734955514828314	-0.0027116345544804647	0.010734117049136514	-0.01792040658173478
Duration_of_first_Visit_mean_medical_simple	0.008225343300895463	0.021989413482506975	-0.03155718836683188	0.01110790503518849	-0.005868475305113706	0.005414891802146524	0.002614318594215865	-0.1381272708722388	0.027433249936780976	0.016179749893684526	0.0019452159494485865	0.011614137191415743	-0.0003764184377024626	-0.005178814576165283	0.006451326133596983	-0.004485419082096438	0.006748165068144796	-0.007711310357934843	-0.00800676096018315	0.008281587852173375	-0.0012094396975552762	0.008625440733338825	-0.010152248161512648
Duration_of_first_Visit_std_clinical_original	-0.024469266090753172	0.0007465365859054339	0.008834836603489373	0.011734415931613274	-0.017974361508089256	0.00640053129235185	0.012514176950215712	-0.07996081369592774	0.009083004934851693	-0.013194340363381766	0.00655165392175958	0.012810548524533777	-0.01465393843310888	0.0071463680990539805	0.006619519796163361	-0.007969672446722424	-0.013398604528969993	0.08497064115062665	-0.006118060982684075	-0.06235118447898348	0.017803815282194865	-0.016395116318391016	-0.010093296934995128
Duration_of_first_Visit_std_clinical_simple	0.013989377969078804	0.026825244236456214	0.023582398175122497	-0.010218484485030845	-0.01812221010122297	-0.004673225456632599	0.0162116792698699	-0.06781912117184163	0.02315848515839259	-0.0049332127643468915	-0.004548070890971446	-0.015379231027689648	-0.0030265161437094644	0.1140312273440901	0.005155204322776609	0.0330915890053401	0.018938780117455027	-0.0008546071532167541	0.005978019477869934	-0.020149734634984973	0.0028056216108223206	-0.012563356398711636	0.009659938465812963
Duration_of_first_Visit_std_medical_original	-0.009300095317988998	-0.01991568793028522	0.01240187967163307	0.01855589016719213	0.027214930693550434	-0.014948393917719696	-0.020881268187484446	-0.091923535585665	0.013087234828489714	0.028976996596267224	-0.003041260131412466	0.010301810489336566	0.001517070896349236	0.03348417169029763	-0.02649131252636892	-0.008898714761424021	-0.0521082708470396	0.03180915131712342	0.03910568104973781	-0.008859977633610655	-0.029202140648960963	0.001769424671639374	-0.044078153561933175
Duration_of_first_Visit_std_medical_simple	-0.003748756563546216	0.016936555950444104	-0.006080150987003772	0.008060801970278393	-0.011739023934689882	0.020296830441267354	0.01973218479965444	-0.09093149679521625	0.009879479802221402	0.020554742644721603	0.02811924501716645	0.021308292931483445	-0.011380502631096698	0.019077573113411173	-0.006657453774064483	0.002461429550504731	0.0035885960819259616	-0.054266782176586925	0.0023545156572978843	-0.011288724468129728	0.009947842602497129	-0.006792821943566	-0.009654205450805876
Duration_of_first_Visit_min_clinical_original	0.011831788381370287	-0.002406258541019542	-0.006883315456207709	0.012998515523166974	-0.014769882754410314	-0.018312742935774125	0.0075495539281277306	-0.09950222248695158	-0.04750404662821958	-0.03938081620953778	0.006979588101607112	0.03608975282569947	0.002015747136023267	0.009371728213783185	0.05211255135564383	-0.0005995270394840937	0.0016755574548571008	-0.0071415030959356505	0.03697453780737319	0.04148684978182987	0.013876905001950842	0.03298024500919994	-0.17524263555154698
Duration_of_first_Visit_min_clinical_simple	0.04418789196893221	-0.03044121610255606	-0.02910910720303666	-0.04925875556767118	0.02849878648973633	0.026711965375513323	-0.0328901628841879	-0.14441602706190707	-0.017100667280967662	0.007241812929597843	0.001891827158470558	-0.07239513914990635	0.014836160140527134	-0.007481572446473088	-0.021855548535189194	-0.0006322601872408504	-6.046245344692676e-06	0.03655390318435642	-0.012289466013897436	0.05620824146933454	0.002272499429798957	0.00951672368360244	-0.009675803906162479
Duration_of_first_Visit_min_medical_original	0.0686352647011362	-0.023255107552395345	-0.007194572757426229	0.0331098834886302	0.014116125364766224	0.04144720541454874	0.029954430039102444	-0.06882596667949299	-0.02239830440506198	-0.01721022888133344	0.004302452209235537	-0.016861665868079224	0.00938621813997276	0.038321396981612715	-0.012655734514662113	-0.04181826648551303	-0.010739156122856313	0.019843210166471687	0.022478687876601712	-0.011085505797139895	0.15936920875993607	-0.0035120168531174345	0.11878070414067944
Duration_of_first_Visit_min_medical_simple	0.016875425586054253	0.030433377115768195	0.003983692491747123	-0.0024962410141900955	-0.005035770265378895	-0.004815036632795454	-0.02104029839100224	-0.01721959155325363	0.033147278491490476	-0.010887187756791948	-0.060711423134563264	-0.009123275084884674	-0.02048440425622772	-0.02252378592471124	-0.010340782002805781	-0.014211111620111759	-0.2710929197903982	-0.041426886029529375	-0.013187618186039207	0.02164402025989088	-0.014106176959940158	0.007577763797317648	-0.0030427933679476552
Duration_of_first_Visit_max_clinical_original	-0.01849830494758792	0.008557185882519414	0.0032860290551439187	0.01110409379587115	-0.025015778354232424	0.014384356936240185	-0.0031803200065223893	-0.0655046967898318	0.020979990627129436	-0.021238880165182775	-0.04030283764731652	0.008851731170490125	-0.011576052514867482	0.009513905866114758	0.024800189730340143	-0.0048252744740156315	-0.00864695421122136	0.0681631259131478	-0.003938583312661086	-0.12923333644561777	0.03428473169221779	-0.0034603924810410426	-0.0169752129823742
Duration_of_first_Visit_max_clinical_simple	0.01947233548681248	0.022539862646838594	0.016942796328054094	-0.011743551299124562	0.0020599229998024124	0.0007143043384351751	0.01733361225516827	-0.0336987892047386	0.020397696146453058	-0.008965727570593081	-0.003990405935321218	-0.033930917737245825	-0.002678868333010612	0.18958765149831572	-0.016234673218541735	0.01454233675248166	-0.006787219613842575	-0.03554210946127471	-0.020088607862186764	-0.015390646184719766	-0.004886421489551696	-0.001557227865239461	0.01511614350070104
Duration_of_first_Visit_max_medical_original	0.03595043694226192	-0.030677000934827857	-0.019516889432501416	-0.004921413397268301	0.02790074213722755	-0.0036078891612099017	-0.009804058383220387	-0.06825204449388267	0.006614464805548895	0.07203238617529253	0.02778985932116595	0.015107636616427052	0.032192186339262865	0.07942815111567077	-0.055182948036236946	0.00508357128031889	-0.08856953416053012	-0.02575689278497919	0.002620060140006676	-0.05758505365528405	-0.04178906901629131	0.005739519353387611	-0.028223048203134322
Duration_of_first_Visit_max_medical_simple	0.0036673006657344212	0.002448304683895686	0.0021855867447714452	-0.009915904817435435	-0.004569920114736596	0.01893941475559978	0.004578886182244356	-0.03996832185250076	0.031456165423931454	0.010337168864879915	0.0059757695583289895	0.028275992288296255	-0.019464908246184395	0.03067234133458063	-0.005053081836635512	-0.014164054536534664	0.003596089059683617	-0.20688686517117802	-0.010992122879201937	0.002005178604472443	0.012554533517600146	-0.013684854667195092	0.01330374796036778
Number_of_saccades_in_AOI_mean_clinical_original	-0.10535269064108406	-0.012173049408196983	0.010273892417374817	0.0001108623904336617	-0.020049870304808006	-0.014755977423512135	0.03208959242699741	-0.001769489038398948	-0.016295798434163428	-0.0028009406780625467	-0.00230361549539938	0.041410789332996335	-0.04404666694756197	-0.016563034459572905	-0.03399231330178013	-0.04397071398303296	0.022183725103232542	0.042749498376279706	-0.03264138501714427	-0.04773687820856398	0.005107662068667055	-0.03898017995414021	-0.0610560761429781
Number_of_saccades_in_AOI_mean_clinical_simple	-0.11591928804649312	0.014952896277942232	0.023940569205551463	-0.0065592997954888555	-0.04492937135579426	-0.0077110918210532235	0.008779935876720903	0.004741398244251624	-0.0011535306770178437	0.006494058336621964	-0.03278057026781596	0.024036347430234802	-0.05022365420695106	0.026179140510885993	-0.0124348055381136	-0.025257122407080782	0.035282604599949606	0.09629894885470079	0.00899244684697163	-0.006700784734183489	0.006920024189948291	-0.01972542945455489	-0.07538210267269008
Number_of_saccades_in_AOI_mean_medical_original	-0.13040941177125914	-0.022356818799991972	0.01367910978735439	0.009272683052388934	0.023902740276164295	-0.02631100568188054	-0.03273481846760733	0.004126752809692247	-0.007674657540268857	0.012610330810278946	-0.05247410273258511	0.020656620448329863	-0.05545011984346859	0.0056197222867090104	-0.049389658297857846	-0.031043534039421696	0.012777264629311204	0.05897846539253458	0.015132610092988061	-0.006048125344337273	-0.02244963250577403	-0.014370392796521159	-0.10003282513783189
Number_of_saccades_in_AOI_mean_medical_simple	-0.10942459810678073	0.005543996762569677	0.0065085132525533745	0.005752597574937479	-0.004598016014453772	0.012964980908473539	0.03755181071628629	5.3098523247191776e-05	0.010166883062828614	0.022474175013976277	-0.00543249368659864	0.023571509011868285	-0.041023791098481054	0.007626487698312775	-0.03770594748182132	-0.0033669359818746846	0.03908691580746788	0.05897693835268088	-0.017270503740426144	-0.020512653217230316	0.011948319656007282	-0.03559706599470526	-0.07290451741057499
Number_of_saccades_in_AOI_std_clinical_original	-0.0840307531990517	-0.0038447849740624396	0.006124390423712018	-0.005973911634616305	-0.020711284981820767	0.0006430491229207756	0.022204933271877232	0.001832951258886847	-0.020120460421784954	-0.017004509606462277	-0.01937366073276292	0.020240340979492403	-0.02790617778613647	-0.008555724379687128	-0.02726350250841418	-0.031758703819350906	0.005093736097054655	0.011125684994649514	-0.030928071222914112	-0.11015246398178148	-0.0005256245551355577	-0.022005996274774373	-0.04854832479014739
Number_of_saccades_in_AOI_std_clinical_simple	-0.09897898391578447	0.008426846424066353	0.02510673906765486	-0.0254147663185645	-0.03755316634445047	0.0023611159972220215	0.020326233565449065	0.006511224600821409	-0.011075235549134713	0.0026405313951459205	-0.02261615398576088	-0.005591634246669726	-0.047149948968912635	0.07754172705673315	-0.026168963146547423	0.00334745776608631	0.0023877252008031136	0.04839810511832666	-0.01720151579260879	0.017560367498219147	-0.023580637092442815	-0.016677005422240182	-0.056244238290573866
Number_of_saccades_in_AOI_std_medical_original	-0.10673257264437576	-0.027809071965301746	0.002251384718948723	-0.0014251946729458781	0.019794656487523047	-0.016917164537007853	-0.03903891477823161	0.008046466957259316	-0.021370041085910303	0.020090253144614625	-0.03616962426678274	-0.0007241600071491387	-0.010615558568992291	0.02042026862240519	-0.027554258110259917	0.008109247275692476	-0.019818620644007853	0.014901774907137857	0.002732005444675665	-0.07473924052307424	-0.024769707916319862	0.005061449265226711	-0.07080508476482304
Number_of_saccades_in_AOI_std_medical_simple	-0.10360228130208604	0.002174021035483357	-0.002355367824143492	-0.00401414650761869	-0.011377017092494326	0.024337326779310713	0.03730602348306229	0.013084420283536525	0.01144232790488459	0.016610345353659264	0.0094898748052349	0.007859282728097789	-0.03458421198696409	0.029841570501396644	-0.015250563523765389	0.01506152467047997	0.01267182055178688	0.0061465160836497775	-0.031521703312965305	-0.027139008032096772	0.01638680528383685	-0.018565612550198667	-0.04100801070112577
Number_of_saccades_in_AOI_max_clinical_original	-0.03400505441655885	0.008278767425668422	-0.0030486322880015305	-0.009237897095298115	-0.012692395972244292	0.02963796420371175	0.004169926173340274	-0.0038966489734985187	-0.008624284038259024	-0.020893429064243584	-0.050584985907159465	-0.015004492581757565	-0.00859058872872195	-0.007960526023125521	0.00025601255425434616	-0.024463003049092005	-0.007102525276780517	-0.014911631598991466	-0.03847738266019614	-0.21126252225057093	-0.007721012436009447	-0.015436423809850443	-0.012621073466854017
Number_of_saccades_in_AOI_max_clinical_simple	-0.07594696133756462	-0.00796408135010522	0.018896522056357733	-0.03338256627615082	-0.01886054417099556	0.020660124561613855	0.030253529466583884	0.00015757685748451542	-0.021318361118262977	-0.007067512119767495	-0.016846267807993524	-0.03992769031749276	-0.023338124489506566	0.13841119727778	-0.04291047239118824	0.015274913189723245	-0.03310571011489911	0.0012898108752533092	-0.0570014379208947	0.08772434103569485	-0.04487206952972221	-0.004637773058161224	-0.06896836678395923
Number_of_saccades_in_AOI_max_medical_original	-0.06677648067315485	-0.019044103009379483	-0.013687732745398619	-0.004448568666898639	0.019076147248597578	-0.014791496010785821	-0.01964838810276382	0.0021131452174071533	-0.05283878812909252	0.03732489871389841	-0.0060235443979110015	0.02147376175259544	0.05953075736265073	0.040898640163530356	-0.01321279422440915	0.04512583234591497	-0.01544139940216542	-0.020749167075400463	0.00824678585595233	-0.13266226648642074	0.009917915537850215	0.02374734711462741	-0.033104868370951
Number_of_saccades_in_AOI_max_medical_simple	-0.09543842247419143	-0.011055172616850024	0.012157544675601555	-0.018596159610694826	0.006356768467391583	0.0423109100399237	0.03118153885517342	0.029034692010249556	0.03242344731172448	0.006163149373078108	0.031071854364806663	-0.011068151039267848	-0.023096060824066112	0.0600495544677541	0.028366376234505344	0.0042405182013874835	-0.004342483516804558	-0.09346449228199806	-0.05569671353849343	-0.011482136473424427	0.0253403444621029	0.025158794623751868	-0.019868039973665815
Time_to_entry_saccade_mean_clinical_original	-0.011149000271029276	-0.0042636992505848586	-0.0014828522218545551	0.024940069289565114	0.010854249462044536	-0.023344123533689778	0.014739362648865278	-0.02968861972661626	0.00016860830674586682	-0.02677502835941636	0.00747367189195347	0.00846543786376618	0.021701728266064695	-0.01707821777840684	-0.033381778288035305	-0.014676794376422437	7.05674307874967e-05	0.019454947833742964	0.003912335576841963	-0.009286513148263651	0.007844359435475024	-0.0955111090830373	0.0008874876886108536
Time_to_entry_saccade_mean_clinical_simple	-0.0011767207867528391	0.01582268873728994	0.0019003463375759522	-0.03221342872631236	-0.004223362508490974	0.000986108697997145	-0.026994478816977332	-0.005174745914493942	0.00624589938765606	0.006440289040701376	0.0007583193318654108	-0.002588125985325389	-4.687520899953567e-06	0.03263533489630114	0.014728238363718072	0.006691351491755655	0.020947326119663157	0.01828138921275447	0.014661696102268097	0.013951776852624031	0.018668674729314716	-0.12856015380108238	0.019433062190421867
Time_to_entry_saccade_mean_medical_original	6.179794212546665e-05	-0.04655207414426944	0.009880902286991839	0.02638010815978854	0.028085060788288433	-0.0062718723122382495	-0.0212781087645833	-0.007233702953833678	0.02432832352945799	0.0069687956155641126	-0.014499378548785144	-0.00901632589714083	0.015936449595851814	0.03260460911395939	-0.006410438960613118	0.007183630321768578	-0.033060982147283285	-2.7487493366139165e-05	0.02513894486994473	-0.026182998177948447	-0.013897486386111673	-0.09407817224897398	-0.003106365327981847
Time_to_entry_saccade_mean_medical_simple	-0.02867155304106648	0.016745184861268688	-0.02970865045483216	0.023479973548107273	0.017365820397169086	0.009795407244255008	0.005143583995766565	-0.004046078235392603	0.030543582383034437	0.020793505101234542	0.018436038611007313	-0.020385189796920625	0.0026193366270975318	0.009095365299224193	-0.035004497953044146	0.021603983270990376	-0.007625052964655661	0.004365049433145701	-0.009668901414889942	0.00024266166723079422	0.013495439789571451	-0.09953425442268408	0.006461834471992743
Time_to_entry_saccade_std_clinical_original	-0.033246243105880195	-0.011190030400429431	0.004138359052637224	0.00989099033183269	0.016658743839966655	-0.007895687770120705	0.015088099664899365	-0.022181548117897958	-0.01052069521613199	-0.028973386023468158	0.006311968727005968	0.019129350290146598	0.008954654622081483	-0.03336880273534232	-0.02004657688473863	-0.023288788783936205	-0.00719273308055324	-0.005524601173274517	0.00021249467787766869	-0.005077892562821736	-0.005135491651732731	-0.09195440605781718	0.013013081242876558
Time_to_entry_saccade_std_clinical_simple	-0.02443376443861111	0.017319263175401455	0.010315618509271896	-0.03804966329734599	-0.025811215139557673	0.010503890967152756	-0.00481619505741925	-0.002112477920593039	-0.003674955718561084	0.007663680843020227	0.01689822980279544	0.010552416098505811	0.0030420260409007873	0.013164825407931086	0.03788343387543514	-0.010944889329009045	0.009279264218687055	0.018388320350704982	0.0020872370591136775	-0.012232141837163353	-0.00218997047833851	-0.11163642528696843	0.009708226690616025
Time_to_entry_saccade_std_medical_original	-0.022098491258030054	-0.042186886505520126	0.007684879331202733	0.021802120851454367	0.02726863571115995	-0.015792606627568727	-0.03343288540290231	0.0057473220481523875	0.023502457308510805	-0.0008713814058003745	-0.02529455199711392	-0.0010042642574238135	0.010632832843066788	0.03635598147855625	0.014080522383418883	-1.3772167338035494e-05	-0.011287470931537823	-0.018603786494925032	0.03738695416344005	-0.04414787183090769	-0.03830003125275356	-0.06854189836166609	-0.005301768331707552
Time_to_entry_saccade_std_medical_simple	-0.05462789573563183	0.009040272725585535	-0.027341319231205634	0.009506029176663336	0.011996598648554553	0.015915653201092648	0.007627301282039748	0.0015031056306070822	0.02248310761439595	0.016041827237771304	0.017831664905149806	-0.020751408224402364	0.014024889132556166	0.008694209367729166	-0.014449856045501459	0.01838581180799652	-0.005560695540720572	-0.009817344848036097	-0.00609412644009964	-0.009008400837299257	0.0018214836300256764	-0.07409254195084096	0.009797835553230948
Time_to_entry_saccade_min_clinical_original	0.025985855508999	-0.015452256519988902	-0.004079051509461887	0.021680490942082718	0.03495028582727609	-0.033107454936873705	0.007115167085974905	0.0025306950835272844	-0.003385073837610418	0.01660627720852947	0.008956733141383963	0.017832221398797005	0.02973802084852637	0.03657404437650718	0.010488306488676182	-0.11394416826009657	-0.017310061484072672	0.012630823030941011	0.02401656407538424	0.05529572567634775	0.17760723675116677	-0.08697535453871005	-0.05043450475801277
